,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
123,7292,296.19883,-14.874120000000001,17.15,0.09,2.07,16.9,0.12,2.39,16.47,0.13,2.6,13.42,0.11,0.26,7.0,0.01,0.24276077171508897,296.198761,-14.87413,18.132,0.059000000000000004,17.372,0.046,17.25,0.052000000000000005,2,2,5
124,7303,296.21981,-14.72287,17.41,0.09,-0.14,16.9,0.09,0.04,16.02,0.08,-0.14,13.67,0.11,-0.02,5.41,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
125,7445,296.22333,-14.71739,17.17,0.06,-0.39,16.93,0.09,-0.15,16.46,0.17,0.28,14.37,0.08,0.33,7.05,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
126,7465,296.13761,-14.70558,16.99,0.09,0.26,16.93,0.13,0.56,14.85,0.05,-0.01,13.23,0.04,0.08,8.18,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
127,7603,296.20884,-14.8765,16.77,0.04,-0.15,16.95,0.08,-0.14,16.31,0.15,0.01,14.64,0.11,0.16,9.47,0.05,0.267389278623712,296.208801,-14.876435999999998,17.783,0.044000000000000004,17.043,0.035,16.968,0.040999999999999995,2,2,5
128,7626,296.24413,-14.79059,17.1,0.13,0.4,16.95,0.1,0.19,15.87,0.13,-0.03,13.99,0.1,-0.2,10.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
129,7665,296.23812999999996,-14.79468,17.19,0.07,0.65,16.96,0.08,0.66,16.08,0.13,1.04,14.29,0.08,1.04,8.9,0.04,0.30027855485557897,296.238068,-14.794622,18.445999999999998,0.076,17.834,0.069,17.541,0.066,-9999,-9999,5
130,7716,296.26886,-14.718210000000001,16.96,0.05,0.49,16.97,0.06,0.44,15.91,0.1,0.22,14.12,0.08,-0.34,7.73,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
131,7796,296.21022999999997,-14.88018,16.94,0.09,0.63,16.98,0.09,0.85,14.24,0.06,-0.12,12.73,0.05,0.01,7.08,0.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
132,7887,296.12867,-14.7093,17.43,0.08,0.19,17.0,0.06,0.12,16.95,0.15,0.36,14.83,0.05,-0.13,11.23,0.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
133,7939,296.28814,-14.80977,17.08,0.07,0.52,17.0,0.1,0.64,16.84,0.1,0.9,14.61,0.14,-0.1,8.9,0.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
134,8191,296.20802000000003,-14.884210000000001,17.13,0.06,0.69,17.05,0.09,1.17,14.47,0.1,0.63,12.87,0.07,0.69,7.59,0.01,0.3012490135784461,296.20794700000005,-14.884255,18.477,0.079,17.69,0.06,17.747,0.079,-9999,3,5
135,8220,296.28312,-14.80923,17.23,0.13,1.38,17.05,0.11,1.42,15.95,0.1,0.94,14.28,0.1,-9999.0,11.35,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
136,8232,296.1605,-14.86289,17.79,0.09,0.52,17.05,0.07,0.11,15.28,0.05,0.0,13.8,0.06,0.09,10.29,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
137,8258,296.25561,-14.7987,17.15,0.08,-0.2,17.06,0.08,-0.1,17.28,0.24,-9999.0,16.09,0.16,-9999.0,11.14,-9999.0,0.35725002898895003,296.255676,-14.798776,19.027,0.125,18.142,0.08900000000000001,18.07,0.10300000000000001,-9999,5,6
