ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
18463,6,296.33552,-14.89887,17.88,0.07,15.43,0.13,2.45,0.147648231
18469,6,296.28223,-14.86937,17.99,0.1,15.78,0.07,2.21,0.122065556
18470,6,296.04366,-14.79732,18.16,0.1,16.41,0.23,1.75,0.250798724
18471,6,296.23175,-14.70404,18.04,0.05,16.49,0.24,1.55,0.245153013
18472,6,296.32602,-14.83008,18.14,0.07,16.28,0.15,1.86,0.165529454
18473,6,296.15487,-14.80598,17.88,0.09,15.99,0.12,1.89,0.15
18474,6,296.29383,-14.70324,18.19,0.07,15.88,0.17,2.31,0.183847763
18475,6,296.27892,-14.82095,17.69,0.07,16.39,0.18,1.3,0.193132079
18476,6,296.35867,-14.7855,17.86,0.07,16.48,0.18,1.38,0.193132079
18477,6,296.27806,-14.89223,18.47,0.12,16.28,0.19,2.19,0.224722051
18481,6,296.38924,-14.86712,17.76,0.07,15.77,0.13,1.99,0.147648231
18483,6,296.06816,-14.88537,18.15,0.08,15.61,0.09,2.54,0.120415946
18486,6,296.38631,-14.65001,18.1,0.07,15.98,0.12,2.12,0.13892444
18491,6,296.21453,-14.86243,17.86,0.08,15.86,0.19,2,0.206155281
18492,6,296.33722,-14.79539,17.98,0.12,16.33,0.2,1.65,0.233238076
18494,6,296.24245,-14.69854,18.26,0.06,16.79,0.19,1.47,0.199248588
18496,6,296.16921,-14.67755,18.91,0.14,15.94,0.12,2.97,0.184390889
18497,6,296.25224,-14.84358,17.57,0.05,16.22,0.17,1.35,0.177200451
18498,6,296.11314,-14.75855,18.09,0.05,15.98,0.1,2.11,0.111803399
18504,6,296.34101,-14.75215,17.79,0.06,16.19,0.24,1.6,0.247386338
18510,6,296.15373,-14.88005,17.9,0.1,16.33,0.19,1.57,0.214709106
18512,6,296.39661,-14.72774,19.35,0.23,15.88,0.16,3.47,0.280178515
18514,6,296.34372,-14.63966,18.65,0.15,16.35,0.27,2.3,0.308868904
18516,6,296.40506,-14.7901,17.79,0.07,15.94,0.2,1.85,0.211896201
18517,6,296.31629,-14.74728,18.56,0.07,16.44,0.23,2.12,0.240416306
18518,6,296.10035,-14.88159,17.88,0.07,16.53,0.21,1.35,0.221359436
18522,6,296.42954,-14.82327,18.67,0.15,15.53,0.2,3.14,0.25
18525,6,296.33339,-14.79018,17.98,0.13,16.01,0.23,1.97,0.264196896
18527,6,296.2978,-14.88388,18.35,0.08,16.7,0.27,1.65,0.281602557
18528,6,296.31406,-14.93196,18.08,0.12,16.19,0.27,1.89,0.295465734
18532,6,296.32869,-14.87612,17.83,0.09,16.36,0.2,1.47,0.219317122
18533,6,296.28899,-14.88316,17.92,0.07,16.02,0.12,1.9,0.13892444
18534,6,296.31674,-14.68865,17.83,0.06,16.27,0.24,1.56,0.247386338
18535,6,296.33228,-14.83705,17.94,0.06,16.15,0.23,1.79,0.237697286
18536,6,296.22554,-14.74386,18.25,0.12,16.57,0.18,1.68,0.216333077
18537,6,296.15643,-14.8163,18.19,0.06,16.77,0.23,1.42,0.237697286
18541,6,296.06522,-14.81735,17.76,0.08,15.85,0.2,1.91,0.215406592
18545,6,296.16663,-14.69347,18.03,0.09,15.91,0.09,2.12,0.127279221
18546,6,296.3917,-14.72461,18.08,0.13,16.25,0.24,1.83,0.272946881
18548,6,296.31885,-14.80759,18.02,0.07,16.64,0.29,1.38,0.298328678
18549,6,296.11791,-14.83496,18.15,0.09,16.12,0.15,2.03,0.174928557
18552,6,296.20556,-14.79364,17.62,0.09,15.87,0.13,1.75,0.158113883
18553,6,296.34961,-14.6837,17.92,0.09,16.34,0.18,1.58,0.201246118
18554,6,296.22174,-14.8743,17.73,0.05,15.45,0.09,2.28,0.102956301
18556,6,296.24132,-14.8923,17.93,0.07,16.46,0.18,1.47,0.193132079
18558,6,296.37897,-14.90358,18.6,0.12,15.77,0.1,2.83,0.156204994
18565,6,296.11968,-14.90548,17.82,0.09,16.47,0.2,1.35,0.219317122
18566,6,296.29491,-14.66293,18.51,0.1,16.69,0.21,1.82,0.232594067
18568,6,296.29127,-14.68487,18.16,0.08,15.99,0.11,2.17,0.136014705
18570,6,296.13892,-14.80662,18.73,0.11,16.93,0.28,1.8,0.300832179
18573,6,296.32549,-14.68277,18.44,0.07,16.3,0.14,2.14,0.156524758
18574,6,296.2549,-14.81139,17.57,0.08,15.67,0.08,1.9,0.113137085
18576,6,296.23198,-14.86306,17.88,0.11,16.37,0.17,1.51,0.202484567
18580,6,296.27247,-14.64469,18.11,0.09,16.41,0.14,1.7,0.16643317
18581,6,296.28506,-14.86254,18.11,0.07,16.55,0.3,1.56,0.308058436
18585,6,296.28896,-14.82423,17.98,0.08,16.06,0.09,1.92,0.120415946
18586,6,296.2018,-14.73262,17.54,0.05,16.03,0.24,1.51,0.245153013
18587,6,296.14846,-14.7421,18.29,0.08,16.49,0.18,1.8,0.196977156
18588,6,296.21477,-14.66635,18.05,0.09,16.54,0.23,1.51,0.246981781
18589,6,296.27241,-14.68043,18.33,0.09,16.29,0.13,2.04,0.158113883
18591,6,296.17591,-14.70182,18.18,0.09,16,0.11,2.18,0.142126704
18592,6,296.23808,-14.89754,17.89,0.08,15.9,0.16,1.99,0.178885438
18597,6,296.35189,-14.88062,18.65,0.09,17.36,0.25,1.29,0.265706605
18598,6,296.05485,-14.7547,18.22,0.09,16.69,0.25,1.53,0.265706605
18599,6,296.08166,-14.83367,18.2,0.06,16.2,0.22,2,0.228035085
18600,6,296.31232,-14.78799,18.06,0.09,15.67,0.14,2.39,0.16643317
18602,6,296.14413,-14.82812,17.92,0.08,15.68,0.11,2.24,0.136014705
18604,6,296.17305,-14.94459,18.29,0.11,16.38,0.24,1.91,0.264007576
18606,6,296.24963,-14.73354,18.31,0.09,16.24,0.17,2.07,0.192353841
18611,6,296.06671,-14.788,18.18,0.16,15.85,0.22,2.33,0.27202941
18617,6,296.34374,-14.71383,18.06,0.08,15.92,0.21,2.14,0.224722051
18618,6,296.19102,-14.77055,17.97,0.07,16.03,0.15,1.94,0.165529454
18619,6,296.23142,-14.79771,18.23,0.13,15.55,0.13,2.68,0.183847763
18622,6,296.21633,-14.87739,17.88,0.07,15.53,0.11,2.35,0.130384048
18624,6,296.14625,-14.82057,18.01,0.1,15.83,0.12,2.18,0.156204994
18625,6,296.24961,-14.8539,17.98,0.07,16.53,0.14,1.45,0.156524758
18627,6,296.2109,-14.77391,17.85,0.06,16.49,0.27,1.36,0.276586334
18630,6,296.37892,-14.8065,18.36,0.11,16.45,0.25,1.91,0.273130006
18631,6,296.07889,-14.81943,18.17,0.1,16.19,0.25,1.98,0.26925824
18633,6,296.30156,-14.80614,18.09,0.07,16.57,0.17,1.52,0.183847763
18635,6,296.17616,-14.87877,18.13,0.07,16.85,0.17,1.28,0.183847763
18638,6,296.05044,-14.67659,18.17,0.12,16.49,0.24,1.68,0.268328157
18639,6,296.4203,-14.90479,17.94,0.1,16.07,0.18,1.87,0.205912603
18640,6,296.33806,-14.87524,17.85,0.08,16.07,0.14,1.78,0.161245155
18644,6,296.18989,-14.80027,18.19,0.14,16.25,0.19,1.94,0.236008474
18646,6,296.32852,-14.7966,18.28,0.13,16.58,0.28,1.7,0.308706981
18649,6,296.25331,-14.82958,17.89,0.11,16.02,0.17,1.87,0.202484567
18652,6,296.13577,-14.86559,18.02,0.09,16.4,0.24,1.62,0.256320112
18653,6,296.30397,-14.76173,18.13,0.08,16.35,0.2,1.78,0.215406592
18659,6,296.34553,-14.65275,17.72,0.05,16.18,0.15,1.54,0.158113883
18660,6,296.2735,-14.82145,17.94,0.06,16.31,0.15,1.63,0.161554944
18661,6,296.29565,-14.8472,17.93,0.09,16.54,0.19,1.39,0.21023796
18663,6,296.30024,-14.91833,17.84,0.09,15.23,0.12,2.61,0.15
18664,6,296.0449,-14.80638,17.93,0.1,16.31,0.26,1.62,0.278567766
18665,6,296.06786,-14.87008,18.18,0.08,15.73,0.13,2.45,0.152643375
18669,6,296.17708,-14.83511,17.84,0.09,16.24,0.15,1.6,0.174928557
18670,6,296.39286,-14.75855,18.2,0.08,15.77,0.18,2.43,0.196977156
18671,6,296.12159,-14.80593,18.05,0.11,16.41,0.21,1.64,0.237065392
18673,6,296.15796,-14.8683,18.69,0.12,16.43,0.19,2.26,0.224722051
18675,6,296.07385,-14.7816,18.17,0.09,16.2,0.25,1.97,0.265706605
18676,6,296.24671,-14.77515,17.84,0.08,16.33,0.14,1.51,0.161245155
18678,6,296.18077,-14.89404,18.34,0.07,16.1,0.13,2.24,0.147648231
18679,6,296.26612,-14.74572,17.99,0.1,15.81,0.13,2.18,0.164012195
18681,6,296.4014,-14.77313,18.14,0.07,15.58,0.17,2.56,0.183847763
18683,6,296.1468,-14.89609,18.54,0.09,16.14,0.21,2.4,0.228473193
18684,6,296.11228,-14.70195,18.02,0.08,16.26,0.19,1.76,0.206155281
18692,6,296.12286,-14.83189,18.17,0.15,16.04,0.15,2.13,0.212132034
18693,6,296.19721,-14.8836,18.28,0.23,15.33,0.07,2.95,0.240416306
18695,6,296.33855,-14.70338,17.89,0.06,16.43,0.15,1.46,0.161554944
18696,6,296.27557,-14.82007,17.88,0.1,15.42,0.06,2.46,0.116619038
18698,6,296.37173,-14.86153,18.42,0.08,16.38,0.2,2.04,0.215406592
18699,6,296.26514,-14.90141,18.06,0.08,16.32,0.2,1.74,0.215406592
18701,6,296.38324,-14.80632,18,0.07,16.07,0.14,1.93,0.156524758
18702,6,296.09929,-14.9154,18,0.07,16.06,0.25,1.94,0.2596151
18704,6,296.37216,-14.77028,18.29,0.08,16.12,0.15,2.17,0.17
18707,6,296.26146,-14.73464,18.37,0.09,16.81,0.23,1.56,0.246981781
18709,6,296.18777,-14.70792,18.28,0.09,16.47,0.25,1.81,0.265706605
18711,6,296.18124,-14.79606,18,0.06,16.37,0.21,1.63,0.218403297
18712,6,296.22564,-14.75732,17.97,0.11,15.9,0.13,2.07,0.170293864
18716,6,296.19636,-14.84486,18.04,0.06,16.29,0.11,1.75,0.125299641
18721,6,296.12141,-14.78575,17.84,0.07,16.55,0.26,1.29,0.26925824
18724,6,296.24771,-14.8238,18.21,0.08,15.47,0.13,2.74,0.152643375
18726,6,296.29785,-14.84683,17.9,0.07,15.81,0.12,2.09,0.13892444
18727,6,296.28286,-14.81945,18.07,0.09,16.29,0.19,1.78,0.21023796
18732,6,296.29018,-14.81507,18.02,0.08,16.26,0.13,1.76,0.152643375
18734,6,296.06363,-14.87511,18.14,0.08,15.89,0.15,2.25,0.17
18736,6,296.24232,-14.78175,17.99,0.07,15.5,0.08,2.49,0.106301458
18741,6,296.35033,-14.84353,17.91,0.04,16.61,0.24,1.3,0.243310501
18742,6,296.22369,-14.95116,17.97,0.07,16.69,0.3,1.28,0.308058436
18745,6,296.25598,-14.65877,18.31,0.07,16.41,0.28,1.9,0.288617394
18749,6,296.16345,-14.80739,18,0.07,16.3,0.21,1.7,0.221359436
18750,6,296.37144,-14.88102,18.1,0.08,16.18,0.14,1.92,0.161245155
18751,6,296.2571,-14.88337,18.56,0.15,15.93,0.11,2.63,0.186010752
18752,6,296.37922,-14.6685,18.58,0.09,16.39,0.3,2.19,0.313209195
18753,6,296.33663,-14.74401,18.01,0.05,16.28,0.17,1.73,0.177200451
18754,6,296.06993,-14.73836,18.32,0.09,16.05,0.15,2.27,0.174928557
18758,6,296.18422,-14.80837,17.96,0.12,16.3,0.29,1.66,0.313847097
18759,6,296.27537,-14.87915,17.88,0.05,16.55,0.25,1.33,0.254950976
18760,6,296.28765,-14.90527,17.88,0.07,16.56,0.26,1.32,0.26925824
18761,6,296.24424,-14.72475,17.87,0.09,16.32,0.15,1.55,0.174928557
18762,6,296.32654,-14.68566,18.13,0.08,16.55,0.21,1.58,0.224722051
18767,6,296.30526,-14.71767,18.16,0.09,16.77,0.16,1.39,0.183575598
18770,6,296.13118,-14.83067,17.96,0.05,15.89,0.09,2.07,0.102956301
18772,6,296.28803,-14.87556,17.95,0.07,16.06,0.19,1.89,0.202484567
18773,6,296.10117,-14.79699,18.56,0.08,15.98,0.12,2.58,0.144222051
18775,6,296.12535,-14.8009,18.38,0.12,16.01,0.19,2.37,0.224722051
18779,6,296.35673,-14.88171,18,0.08,16.7,0.24,1.3,0.252982213
18781,6,296.2628,-14.72761,18.22,0.08,16.4,0.3,1.82,0.310483494
18782,6,296.33818,-14.65864,17.95,0.07,16.04,0.11,1.91,0.130384048
18783,6,296.16893,-14.80783,18.33,0.09,16.93,0.27,1.4,0.284604989
18784,6,296.22761,-14.83003,17.81,0.09,16.5,0.21,1.31,0.228473193
18785,6,296.34445,-14.8058,18.55,0.09,17,0.28,1.55,0.294108823
18788,6,296.19264,-14.81904,18,0.06,16.58,0.19,1.42,0.199248588
18795,6,296.11207,-14.73985,17.86,0.08,16.35,0.19,1.51,0.206155281
18796,6,296.34893,-14.77107,17.88,0.04,16.52,0.21,1.36,0.213775583
18797,6,296.29175,-14.8495,18.26,0.07,16.41,0.16,1.85,0.174642492
18803,6,296.39903,-14.81924,17.92,0.08,16.1,0.28,1.82,0.291204396
18805,6,296.32598,-14.78693,17.74,0.09,16.32,0.28,1.42,0.294108823
18806,6,296.32043,-14.81186,18.04,0.08,16.57,0.18,1.47,0.196977156
18807,6,296.24593,-14.8687,18.01,0.07,15.87,0.11,2.14,0.130384048
18810,6,296.15876,-14.66242,17.98,0.09,15.95,0.13,2.03,0.158113883
18812,6,296.37057,-14.8472,18.37,0.11,16.23,0.13,2.14,0.170293864
18813,6,296.14675,-14.8772,18.86,0.11,16.5,0.24,2.36,0.264007576
18815,6,296.39867,-14.7416,18.67,0.09,16.18,0.17,2.49,0.192353841
18816,6,296.31156,-14.86971,18.53,0.1,16.47,0.17,2.06,0.197230829
18817,6,296.38771,-14.63211,18.02,0.1,16.23,0.23,1.79,0.250798724
18818,6,296.29849,-14.85211,17.97,0.08,16.34,0.14,1.63,0.161245155
18819,6,296.12349,-14.66391,17.92,0.08,15.89,0.14,2.03,0.161245155
18820,6,296.40767,-14.75355,18.87,0.12,15.74,0.21,3.13,0.241867732
18822,6,296.14984,-14.78311,18.25,0.06,16.26,0.19,1.99,0.199248588
18824,6,296.42778,-14.84642,18.36,0.09,15.72,0.11,2.64,0.142126704
18829,6,296.32579,-14.79905,18.04,0.06,16.72,0.27,1.32,0.276586334
18830,6,296.14537,-14.81275,18.15,0.1,16.06,0.15,2.09,0.180277564
18831,6,296.41443,-14.78213,18.37,0.14,16.07,0.19,2.3,0.236008474
18833,6,296.05436,-14.83423,18.28,0.08,16.38,0.23,1.9,0.243515913
18836,6,296.22527,-14.73217,17.44,0.1,16.16,0.27,1.28,0.287923601
18837,6,296.25569,-14.79955,17.75,0.06,15.81,0.09,1.94,0.108166538
18838,6,296.19737,-14.90649,17.85,0.09,15.62,0.08,2.23,0.120415946
18839,6,296.24046,-14.70963,18.16,0.13,16.53,0.3,1.63,0.326955654
18840,6,296.22858,-14.75852,17.89,0.09,15.86,0.15,2.03,0.174928557
18842,6,296.23383,-14.73962,17.68,0.09,16.02,0.15,1.66,0.174928557
18848,6,296.35678,-14.8156,18.04,0.07,16.48,0.23,1.56,0.240416306
18850,6,296.27788,-14.85068,18.76,0.19,16.75,0.23,2.01,0.298328678
18854,6,296.13936,-14.84861,17.96,0.09,16.15,0.15,1.81,0.174928557
18855,6,296.29301,-14.83119,18.25,0.08,16.47,0.21,1.78,0.224722051
18856,6,296.31235,-14.67107,18.14,0.07,16.6,0.27,1.54,0.278926514
18857,6,296.3358,-14.71315,18.36,0.08,16.8,0.22,1.56,0.234093998
18858,6,296.11407,-14.90508,17.82,0.06,16.2,0.16,1.62,0.170880075
18859,6,296.05601,-14.81505,17.82,0.1,16,0.19,1.82,0.214709106
18860,6,296.2698,-14.85902,18.09,0.07,16.41,0.24,1.68,0.25
18867,6,296.21643,-14.73628,18.07,0.08,16.36,0.22,1.71,0.234093998
18870,6,296.33885,-14.89178,17.83,0.06,15.53,0.06,2.3,0.084852814
18871,6,296.3203,-14.76769,17.92,0.07,16.42,0.15,1.5,0.165529454
18873,6,296.10163,-14.68859,18.25,0.1,16.57,0.18,1.68,0.205912603
18877,6,296.20587,-14.86142,18.14,0.12,15.98,0.17,2.16,0.20808652
18880,6,296.1949,-14.84472,17.52,0.06,15.67,0.09,1.85,0.108166538
18885,6,296.18761,-14.72812,17.89,0.08,16.23,0.21,1.66,0.224722051
18886,6,296.04193,-14.75529,18.3,0.11,15.82,0.19,2.48,0.219544984
18887,6,296.25205,-14.86391,17.9,0.07,16.15,0.11,1.75,0.130384048
18888,6,296.19838,-14.71138,18.16,0.08,16.02,0.11,2.14,0.136014705
18891,6,296.27928,-14.85306,17.96,0.11,16.37,0.17,1.59,0.202484567
18895,6,296.39017,-14.83134,18.06,0.08,16.25,0.15,1.81,0.17
18897,6,296.12987,-14.85657,17.86,0.07,16.25,0.24,1.61,0.25
18903,6,296.12027,-14.78184,17.98,0.07,16.16,0.12,1.82,0.13892444
18904,6,296.18844,-14.72775,17.59,0.06,15.85,0.2,1.74,0.20880613
18905,6,296.08853,-14.91803,18.01,0.07,16.06,0.18,1.95,0.193132079
18911,6,296.27272,-14.83538,17.95,0.1,16.25,0.21,1.7,0.232594067
18912,6,296.41031,-14.90066,18.58,0.1,15.42,0.25,3.16,0.26925824
18913,6,296.19084,-14.83748,17.81,0.07,16.29,0.14,1.52,0.156524758
18914,6,296.31382,-14.88118,18.08,0.08,16.32,0.21,1.76,0.224722051
18918,6,296.17397,-14.76652,18.07,0.08,16.27,0.15,1.8,0.17
18919,6,296.20163,-14.80608,17.91,0.1,16.5,0.28,1.41,0.297321375
18922,6,296.05597,-14.72241,18.02,0.11,15.81,0.17,2.21,0.202484567
18924,6,296.24664,-14.87677,18.5,0.09,16.44,0.16,2.06,0.183575598
18925,6,296.22878,-14.68914,18.25,0.1,16.42,0.16,1.83,0.188679623
18927,6,296.22847,-14.70357,17.88,0.14,16.44,0.28,1.44,0.313049517
18928,6,296.23699,-14.78958,17.86,0.08,16.51,0.25,1.35,0.262488095
18929,6,296.20295,-14.79833,18.01,0.1,16.49,0.24,1.52,0.26
18932,6,296.09532,-14.95005,17.86,0.11,15.18,0.26,2.68,0.282311884
18937,6,296.37367,-14.7654,18.67,0.12,16.21,0.27,2.46,0.295465734
18938,6,296.13642,-14.71147,18.34,0.08,15.31,0.13,3.03,0.152643375
18940,6,296.29986,-14.76074,18.17,0.08,16.28,0.27,1.89,0.281602557
18941,6,296.26726,-14.75059,18.06,0.07,15.92,0.17,2.14,0.183847763
18942,6,296.15459,-14.74116,17.92,0.06,16.23,0.19,1.69,0.199248588
18944,6,296.19716,-14.74165,18.16,0.08,16.81,0.22,1.35,0.234093998
18945,6,296.25535,-14.70752,18.09,0.07,16.67,0.21,1.42,0.221359436
18947,6,296.18723,-14.76731,18.2,0.09,16.42,0.24,1.78,0.256320112
18948,6,296.1827,-14.83076,17.94,0.07,16.25,0.19,1.69,0.202484567
18949,6,296.3849,-14.729,17.72,0.07,15.56,0.11,2.16,0.130384048
18950,6,296.22287,-14.70744,19.11,0.14,16.64,0.3,2.47,0.331058907
18951,6,296.18607,-14.83374,18,0.08,16.6,0.16,1.4,0.178885438
18952,6,296.20515,-14.83815,18.05,0.08,16.1,0.21,1.95,0.224722051
18955,6,296.13761,-14.80295,18.25,0.07,16.01,0.1,2.24,0.122065556
18960,6,296.32156,-14.80113,17.85,0.09,15.7,0.09,2.15,0.127279221
18967,6,296.20142,-14.74236,18.62,0.11,16.18,0.14,2.44,0.178044938
18968,6,296.12641,-14.87596,18.19,0.09,15.98,0.17,2.21,0.192353841
18970,6,296.09245,-14.69255,18.06,0.09,16.37,0.22,1.69,0.237697286
18972,6,296.10724,-14.9073,18.21,0.08,16.14,0.16,2.07,0.178885438
18974,6,296.16309,-14.69008,18.51,0.07,16.13,0.15,2.38,0.165529454
18976,6,296.20891,-14.87216,18.3,0.07,15.8,0.1,2.5,0.122065556
18977,6,296.25922,-14.90196,18.08,0.07,16.19,0.22,1.89,0.230867928
18979,6,296.35466,-14.73927,17.82,0.06,16.17,0.21,1.65,0.218403297
18980,6,296.17629,-14.84462,17.97,0.08,15.98,0.12,1.99,0.144222051
18981,6,296.13562,-14.80782,18.09,0.06,16.04,0.16,2.05,0.170880075
18982,6,296.16223,-14.69863,18.01,0.08,15.77,0.09,2.24,0.120415946
18983,6,296.27654,-14.75587,18.28,0.09,16.41,0.14,1.87,0.16643317
18985,6,296.3042,-14.89333,18.8,0.1,16.24,0.14,2.56,0.172046505
18986,6,296.20309,-14.90881,18.18,0.08,16.07,0.14,2.11,0.161245155
18988,6,296.29897,-14.74389,18.08,0.09,16.49,0.18,1.59,0.201246118
18989,6,296.18064,-14.75892,18.06,0.07,16.5,0.23,1.56,0.240416306
18990,6,296.26075,-14.77917,17.87,0.07,15.72,0.19,2.15,0.202484567
18992,6,296.19167,-14.91174,17.55,0.14,15.39,0.05,2.16,0.148660687
18993,6,296.25303,-14.7414,18.17,0.1,16.4,0.3,1.77,0.316227766
18995,6,296.09367,-14.82059,17.85,0.06,16.39,0.15,1.46,0.161554944
18998,6,296.39275,-14.66268,17.98,0.08,16.17,0.15,1.81,0.17
19000,6,296.26597,-14.72999,18.15,0.1,16.39,0.21,1.76,0.232594067
19001,6,296.21167,-14.93786,17.83,0.07,16.51,0.22,1.32,0.230867928
19003,6,296.29731,-14.66948,18.07,0.11,16.66,0.17,1.41,0.202484567
19004,6,296.11416,-14.80415,18.7,0.12,16.86,0.21,1.84,0.241867732
19005,6,296.05834,-14.73327,17.89,0.1,15.89,0.19,2,0.214709106
19006,6,296.14121,-14.82466,17.88,0.06,16.25,0.11,1.63,0.125299641
19007,6,296.05501,-14.77667,18.62,0.12,16.31,0.21,2.31,0.241867732
19008,6,296.27292,-14.83879,17.93,0.05,16.43,0.12,1.5,0.13
19009,6,296.09921,-14.8095,18.71,0.1,16.77,0.22,1.94,0.241660919
19010,6,296.17612,-14.92886,17.71,0.08,16.06,0.21,1.65,0.224722051
19011,6,296.34707,-14.74821,17.79,0.07,16.26,0.17,1.53,0.183847763
19013,6,296.08375,-14.91835,18.65,0.09,16.47,0.3,2.18,0.313209195
19015,6,296.21575,-14.73405,18.12,0.05,15.98,0.13,2.14,0.139283883
19018,6,296.3055,-14.80377,18.08,0.06,16.26,0.16,1.82,0.170880075
19019,6,296.27874,-14.80697,18.02,0.13,16.53,0.23,1.49,0.264196896
19020,6,296.24789,-14.94047,17.73,0.05,16.15,0.15,1.58,0.158113883
19021,6,296.33183,-14.80473,17.92,0.06,16.64,0.28,1.28,0.286356421
19025,6,296.13696,-14.95234,17.66,0.06,16.13,0.24,1.53,0.247386338
19026,6,296.24164,-14.76883,18.41,0.09,16.72,0.26,1.69,0.27513633
19028,6,296.066,-14.68041,17.91,0.11,16.43,0.21,1.48,0.237065392
19029,6,296.23432,-14.7379,18.09,0.08,15.5,0.08,2.59,0.113137085
19030,6,296.26458,-14.76446,17.89,0.06,15.66,0.13,2.23,0.143178211
19032,6,296.16131,-14.84468,18.08,0.12,16.54,0.23,1.54,0.259422435
19034,6,296.18204,-14.95702,18.31,0.07,15.8,0.22,2.51,0.230867928
19036,6,296.16107,-14.84806,18.2,0.09,16.39,0.2,1.81,0.219317122
19037,6,296.40086,-14.74898,19.02,0.15,15.73,0.15,3.29,0.212132034
19038,6,296.09631,-14.77659,17.86,0.06,16.39,0.17,1.47,0.180277564
19040,6,296.19184,-14.76409,17.77,0.06,16.34,0.15,1.43,0.161554944
19043,6,296.16111,-14.87654,18.28,0.09,16.21,0.17,2.07,0.192353841
19044,6,296.24401,-14.87827,18.32,0.12,16.32,0.2,2,0.233238076
19052,6,296.26314,-14.69642,17.93,0.09,16.57,0.24,1.36,0.256320112
19053,6,296.29199,-14.6783,18.43,0.13,16.01,0.12,2.42,0.17691806
19058,6,296.16772,-14.68489,17.94,0.07,15.73,0.16,2.21,0.174642492
19059,6,296.13293,-14.7178,18.27,0.13,16.65,0.17,1.62,0.214009346
19067,6,296.31142,-14.76441,17.85,0.08,15.57,0.14,2.28,0.161245155
19068,6,296.27102,-14.8308,18.11,0.06,16.27,0.22,1.84,0.228035085
19069,6,296.19601,-14.87605,17.97,0.12,16.14,0.19,1.83,0.224722051
19070,6,296.09128,-14.84122,18.03,0.08,16.62,0.29,1.41,0.300832179
19073,6,296.18644,-14.72397,17.68,0.08,16.14,0.23,1.54,0.243515913
19074,6,296.25026,-14.91169,18,0.08,16.02,0.15,1.98,0.17
19076,6,296.23061,-14.71831,17.64,0.08,15.97,0.13,1.67,0.152643375
19077,6,296.09273,-14.76732,18.38,0.09,16.62,0.23,1.76,0.246981781
19080,6,296.2432,-14.78078,17.96,0.09,16.22,0.17,1.74,0.192353841
19082,6,296.18163,-14.76031,17.77,0.08,16.02,0.13,1.75,0.152643375
19083,6,296.05958,-14.73169,18.2,0.11,16.16,0.23,2.04,0.254950976
19084,6,296.08207,-14.89026,17.74,0.08,16.15,0.15,1.59,0.17
19085,6,296.29292,-14.92968,18.12,0.07,15.87,0.19,2.25,0.202484567
19093,6,296.10325,-14.76299,18.59,0.12,16.65,0.27,1.94,0.295465734
19094,6,296.21274,-14.85709,18.11,0.1,15.96,0.17,2.15,0.197230829
19095,6,296.25008,-14.83289,17.73,0.06,16.22,0.2,1.51,0.20880613
19096,6,296.29271,-14.84787,17.81,0.07,16.27,0.17,1.54,0.183847763
19099,6,296.27596,-14.84832,18.21,0.05,15.87,0.08,2.34,0.094339811
19106,6,296.2397,-14.6549,18.31,0.09,16.7,0.29,1.61,0.303644529
19109,6,296.15973,-14.90993,18.43,0.06,16.44,0.25,1.99,0.257099203
19113,6,296.13441,-14.87149,17.98,0.06,16.5,0.22,1.48,0.228035085
19114,6,296.39744,-14.70772,17.75,0.06,15.64,0.16,2.11,0.170880075
19115,6,296.16147,-14.67354,18.22,0.12,16.62,0.24,1.6,0.268328157
19117,6,296.07088,-14.73701,18.45,0.1,16.47,0.21,1.98,0.232594067
19118,6,296.43415,-14.83865,18.22,0.12,16.3,0.18,1.92,0.216333077
19119,6,296.3125,-14.73258,18.29,0.08,16.44,0.18,1.85,0.196977156
19120,6,296.25109,-14.78104,18.02,0.08,15.7,0.08,2.32,0.113137085
19121,6,296.36321,-14.64233,18.1,0.09,16,0.15,2.1,0.174928557
19122,6,296.16353,-14.67223,18.03,0.07,16.6,0.29,1.43,0.298328678
19123,6,296.28108,-14.85595,18.74,0.13,16.88,0.3,1.86,0.326955654
19125,6,296.37378,-14.72927,18.25,0.09,16.41,0.15,1.84,0.174928557
19126,6,296.38688,-14.78834,17.86,0.09,16.21,0.25,1.65,0.265706605
19128,6,296.22711,-14.78995,17.86,0.1,16.09,0.18,1.77,0.205912603
19129,6,296.19205,-14.82547,17.88,0.08,16.09,0.18,1.79,0.196977156
19134,6,296.19957,-14.72609,18.06,0.08,16.2,0.19,1.86,0.206155281
19136,6,296.14922,-14.70848,18.54,0.12,15.93,0.1,2.61,0.156204994
19137,6,296.27778,-14.80706,18.26,0.1,16.04,0.11,2.22,0.148660687
19142,6,296.14383,-14.95843,18.39,0.11,15.84,0.17,2.55,0.202484567
19144,6,296.28721,-14.91175,18.44,0.12,15.35,0.14,3.09,0.184390889
19145,6,296.07395,-14.69463,18.11,0.07,16.21,0.16,1.9,0.174642492
19146,6,296.3126,-14.90692,17.92,0.08,16.19,0.18,1.73,0.196977156
19148,6,296.32078,-14.8988,18,0.07,16,0.13,2,0.147648231
19154,6,296.14673,-14.65847,18.57,0.12,17.13,0.21,1.44,0.241867732
19155,6,296.08793,-14.72987,18.23,0.09,16.45,0.2,1.78,0.219317122
