ID,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk,ID,CMD1region
9480,296.36622,-14.88394,17.709,0.035,17.386,0.054,0.323,0.064350602,,
9482,296.05841,-14.81777,18.151,0.068,17.115,0.046,1.036,0.082097503,,
9484,296.17953,-14.70555,17.911,0.046,17.494,0.056,0.417,0.072470684,,
9486,296.21834,-14.81193,18.857,0.11,17.635,0.072,1.222,0.131468627,,
9487,296.21042,-14.81215,18.315,0.07,17.576,0.068,0.739,0.097590983,,
9488,296.22056,-14.7926,18.195,0.063,17.663,0.074,0.532,0.09718539,,
9490,296.22193,-14.72257,18.824,0.1,17.667,0.065,1.157,0.119268604,,
9493,296.15294,-14.83223,19.065,0.129,17.834,0.085,1.231,0.154486245,,
9494,296.37631,-14.83772,16.898,0.019,16.515,0.026,0.383,0.032202484,,
9495,296.13456,-14.83252,18.676,0.093,17.561,0.067,1.115,0.114621115,,
9496,296.28593,-14.88243,18.379,0.072,17.415,0.059,0.964,0.093085982,,
9497,296.34351,-14.90926,17.834,0.038,17.304,0.051,0.53,0.063600314,,
9498,296.35755,-14.72882,18.632,0.072,17.666,0.069,0.966,0.099724621,,
9499,296.21996,-14.75653,18.23,0.065,17.419,0.06,0.811,0.08845903,,
9502,296.34579,-14.92788,18.209,0.051,17.552,0.063,0.657,0.081055537,,
9504,296.14638,-14.95033,18.427,0.074,17.488,0.069,0.939,0.101178061,,
9507,296.25755,-14.74783,18.17,0.06,17.164,0.049,1.006,0.077466122,,
9515,296.1443,-14.83497,18.287,0.067,17.39,0.058,0.897,0.088617154,,
9516,296.12097,-14.95462,18.594,0.086,17.986,0.107,0.608,0.137277092,,
9517,296.19043,-14.84429,18.387,0.073,17.482,0.063,0.905,0.096426138,,
9518,296.31291,-14.84126,18.887,0.109,18.105,0.108,0.782,0.153443801,,
9524,296.19845,-14.75616,18.495,0.08,17.63,0.072,0.865,0.107628992,,
9527,296.04319,-14.70547,17.715,0.043,17.358,0.05,0.357,0.065946948,,
9528,296.07117,-14.70801,18.378,0.075,17.441,0.054,0.937,0.092417531,,
9529,296.06894,-14.70741,18.271,0.069,17.242,0.045,1.029,0.082377181,,
9530,296.34121,-14.9031,17.785,0.037,17.147,0.045,0.638,0.058258047,,
9532,296.28899,-14.92731,17.551,0.036,17.335,0.056,0.216,0.066573268,,
9534,296.1167,-14.9224,18.106,0.058,17.481,0.063,0.625,0.085632938,,
9535,296.07025,-14.75466,19.327,0.181,18.513,0.178,0.814,0.253860198,,
9537,296.23218,-14.80306,17.657,0.04,17.487,0.063,0.17,0.074625733,,
9538,296.38214,-14.71193,18.422,0.073,17.514,0.056,0.908,0.092005435,,
9539,296.2113,-14.81605,18.349,0.072,17.45,0.062,0.899,0.095015788,,
9540,296.1442,-14.8783,18.343,0.071,17.686,0.075,0.657,0.103276328,,
9541,296.38621,-14.75526,18.645,0.073,17.539,0.062,1.106,0.09577578,,
9542,296.38836,-14.90099,18.127,0.048,17.359,0.053,0.768,0.071505245,,
9543,296.06803,-14.89943,17.879,0.054,17.253,0.05,0.626,0.073593478,,
9544,296.15521,-14.7977,18.936,0.116,17.878,0.089,1.058,0.146208755,,
9546,296.0657,-14.79574,17.982,0.059,17.349,0.059,0.633,0.0834386,,
9547,296.36532,-14.78267,18.455,0.062,17.695,0.071,0.76,0.094260278,,
9549,296.16705,-14.85,18.231,0.064,17.298,0.054,0.933,0.083737686,,
9550,296.11064,-14.77822,18.377,0.072,17.506,0.065,0.871,0.097,,
9552,296.2546,-14.81219,19.047,0.127,18.055,0.102,0.992,0.162889533,,
9553,296.43098,-14.84083,18.388,0.059,17.366,0.053,1.022,0.07930952,,
9554,296.3677,-14.80116,18.401,0.06,17.601,0.065,0.8,0.08845903,,
9556,296.19227,-14.82914,18.086,0.057,17.215,0.05,0.871,0.07582216,,
9558,296.35093,-14.7195,18.303,0.067,17.213,0.043,1.09,0.079611557,,
9559,296.25502,-14.91635,18.443,0.076,17.457,0.062,0.986,0.098081599,,
9561,296.2618,-14.86584,18.763,0.099,18.203,0.117,0.56,0.153264477,,
9562,296.372,-14.85813,17.708,0.035,17.184,0.046,0.524,0.057801384,,
9568,296.08138,-14.82597,18.219,0.072,17.261,0.053,0.958,0.089403579,,
9570,296.26192,-14.75073,18.515,0.081,17.507,0.066,1.008,0.104484449,,
9571,296.24417,-14.78801,18.879,0.11,17.889,0.089,0.99,0.141495583,,
9573,296.16189,-14.71917,18.252,0.062,17.305,0.048,0.947,0.078409183,,
9577,296.13272,-14.91234,17.614,0.039,17.168,0.048,0.446,0.061846584,,
9581,296.31938,-14.76467,18.275,0.054,17.468,0.059,0.807,0.079981248,,
9582,296.20076,-14.901,18.833,0.106,17.945,0.094,0.888,0.141675686,,
9583,296.38367,-14.90418,17.61,0.032,17.373,0.054,0.237,0.062769419,,
9584,296.18109,-14.78168,18.423,0.075,17.538,0.066,0.885,0.099904955,,
9586,296.16794,-14.74437,18.416,0.075,17.538,0.066,0.878,0.099904955,,
9588,296.33911,-14.90614,18.258,0.053,17.378,0.054,0.88,0.07566373,,
9589,296.25871,-14.80423,18.672,0.093,17.514,0.064,1.158,0.112893755,,
9592,296.18994,-14.93951,18.472,0.078,17.588,0.075,0.884,0.108208133,,
9597,296.30368,-14.80771,18.464,0.077,17.522,0.069,0.942,0.103392456,,
9598,296.20849,-14.9547,18.927,0.113,17.865,0.094,1.062,0.146986394,,
9599,296.33556,-14.80164,18.434,0.062,17.557,0.063,0.877,0.088391176,,
9600,296.38471,-14.64083,18.365,0.07,17.34,0.048,1.025,0.084876381,,
9601,296.28648,-14.92712,18.066,0.055,17.476,0.062,0.59,0.08287943,,
9604,296.27017,-14.81807,18.443,0.076,17.552,0.066,0.891,0.100657836,,
9605,296.22431,-14.94396,18.236,0.064,17.304,0.059,0.932,0.087045965,,
9606,296.38466,-14.63276,18.293,0.066,17.578,0.059,0.715,0.088526832,,
9607,296.20936,-14.77869,18.511,0.082,17.516,0.065,0.995,0.104637469,,
9613,296.17039,-14.84752,18.121,0.059,17.141,0.047,0.98,0.075432089,,
9615,296.3966,-14.76008,18.552,0.067,17.519,0.061,1.033,0.09060905,,
9618,296.21475,-14.76672,18.34,0.071,17.528,0.066,0.812,0.096938125,,
9621,296.25297,-14.85084,18.555,0.084,17.544,0.066,1.011,0.106826963,,
9622,296.15027,-14.86061,18.365,0.072,17.353,0.056,1.012,0.091214034,,
9623,296.40382,-14.64146,18.266,0.064,17.551,0.057,0.715,0.085702975,,
9627,296.14664,-14.90426,17.695,0.041,17.257,0.052,0.438,0.066219333,,
9629,296.12215,-14.79091,18.457,0.078,17.397,0.059,1.06,0.097800818,,
9631,296.31274,-14.93482,18.147,0.059,17.529,0.066,0.618,0.088526832,,
9636,296.22962,-14.74234,18.793,0.103,17.91,0.092,0.883,0.138105032,,
9637,296.1543,-14.77868,18.516,0.081,17.338,0.056,1.178,0.098473347,,
9638,296.24292,-14.79301,18.473,0.078,17.693,0.075,0.78,0.108208133,,
9640,296.09557,-14.81639,18.191,0.062,17.401,0.059,0.79,0.085586214,,
9641,296.08817,-14.80478,17.951,0.058,17.55,0.075,0.401,0.094810337,,
9642,296.17321,-14.80179,18.422,0.075,17.385,0.058,1.037,0.094810337,,
9645,296.25093,-14.79145,18.721,0.096,17.677,0.074,1.044,0.121210561,,
9646,296.19454,-14.73447,18.518,0.081,17.678,0.075,0.84,0.110390217,,
9648,296.17322,-14.7887,18.285,0.067,17.395,0.059,0.89,0.089274856,,
9650,296.26151,-14.65627,18.547,0.079,17.596,0.061,0.951,0.099809819,,
9651,296.21038,-14.87226,18.841,0.107,17.683,0.075,1.158,0.130667517,,
9652,296.07555,-14.81097,18.405,0.084,17.596,0.073,0.809,0.111287915,,
9654,296.13115,-14.91871,18.347,0.07,17.695,0.075,0.652,0.102591423,,
9655,296.27884,-14.91157,17.792,0.044,17.473,0.062,0.319,0.076026311,,
9657,296.17086,-14.88628,18.467,0.078,17.629,0.071,0.838,0.105475116,,
9658,296.12775,-14.80046,18.65,0.091,17.466,0.062,1.184,0.110113578,,
9661,296.21419,-14.90512,18.104,0.058,17.277,0.053,0.827,0.078568442,,
9663,296.32569,-14.70125,17.864,0.046,17.394,0.051,0.47,0.068680419,,
9664,296.37903,-14.88397,18.881,0.088,17.88,0.083,1.001,0.120966938,,
9665,296.24647,-14.86916,18.525,0.082,17.708,0.076,0.817,0.111803399,,
9668,296.26123,-14.82796,18.585,0.086,17.507,0.064,1.078,0.107200746,,
9670,296.28629,-14.70879,17.942,0.048,17.361,0.05,0.581,0.069310894,,
9671,296.40479,-14.87504,18.115,0.047,17.483,0.059,0.632,0.075432089,,
9672,296.12499,-14.8695,18.337,0.071,17.483,0.063,0.854,0.09492102,,
9673,296.22061,-14.64819,18.23,0.06,17.445,0.054,0.785,0.080721744,,
9674,296.18466,-14.84816,18.392,0.074,17.499,0.064,0.893,0.097836598,,
9676,296.23926,-14.76747,18.31,0.068,17.597,0.07,0.713,0.097590983,,
9680,296.28804,-14.93891,18.793,0.101,17.617,0.071,1.176,0.123458495,,
9681,296.2182,-14.85618,18.327,0.07,17.673,0.074,0.654,0.101862653,,
9682,296.15852,-14.91494,18.087,0.057,17.312,0.054,0.775,0.078517514,,
9683,296.29051,-14.87781,18.635,0.088,17.657,0.072,0.978,0.113701363,,
9687,296.36728,-14.82969,18.37,0.058,17.322,0.052,1.048,0.077897368,,
9690,296.25262,-14.76392,18.335,0.069,17.615,0.072,0.72,0.099724621,,
9691,296.31,-14.9356,17.711,0.041,17.127,0.047,0.584,0.062369865,,
9694,296.20322,-14.93664,18.454,0.076,17.525,0.071,0.929,0.104004808,,
9695,296.20545,-14.79969,18.826,0.107,17.455,0.062,1.371,0.12366487,,
9696,296.26055,-14.80085,18.666,0.092,17.736,0.078,0.93,0.12061509,,
9697,296.26904,-14.90328,18.52,0.081,17.417,0.059,1.103,0.10020978,,
9699,296.08122,-14.88582,18.6,0.099,17.625,0.069,0.975,0.120673112,,
9700,296.2962,-14.76368,18.111,0.057,17.539,0.072,0.572,0.091831367,,
9701,296.42072,-14.86587,17.835,0.038,17.13,0.044,0.705,0.058137767,,
9702,296.20014,-14.87572,19.231,0.148,18.205,0.117,1.026,0.188661072,,
9706,296.04286,-14.68407,18.432,0.078,17.428,0.053,1.004,0.094302704,,
9708,296.20741,-14.75608,18.578,0.086,17.376,0.057,1.202,0.103174609,,
9712,296.27968,-14.81241,18.416,0.074,17.47,0.063,0.946,0.09718539,,
9713,296.27029,-14.89006,18.722,0.096,17.559,0.067,1.163,0.117068356,,
9715,296.38269,-14.70472,17.92,0.048,17.568,0.058,0.352,0.075286121,,
9718,296.27437,-14.75718,18.437,0.075,17.321,0.057,1.116,0.094201911,,
9719,296.27636,-14.84337,18.358,0.07,17.611,0.07,0.747,0.098994949,,
9720,296.39663,-14.81675,18.194,0.05,17.291,0.05,0.903,0.070710678,,
9721,296.30383,-14.72185,18.445,0.072,17.322,0.048,1.123,0.086533231,,
9722,296.19799,-14.7603,18.397,0.074,17.411,0.06,0.986,0.095268043,,
9723,296.19622,-14.85676,18.349,0.071,17.435,0.061,0.914,0.093605555,,
9724,296.24373,-14.86482,18.48,0.079,17.437,0.06,1.043,0.099201814,,
9726,296.12941,-14.9568,18.197,0.062,17.388,0.064,0.809,0.089106678,,
9727,296.2559,-14.77549,18.495,0.079,17.675,0.075,0.82,0.108931171,,
9729,296.16911,-14.77814,18.799,0.103,17.787,0.082,1.012,0.131654852,,
9730,296.33392,-14.83392,18.757,0.08,17.891,0.084,0.866,0.116,,
9733,296.20381,-14.73981,18.642,0.091,17.422,0.06,1.22,0.109,,
9738,296.23419,-14.80852,18.834,0.106,17.937,0.093,0.897,0.141014184,,
9740,296.11773,-14.87446,18.546,0.084,17.524,0.065,1.022,0.106212052,,
9746,296.34471,-14.89366,18.315,0.056,17.485,0.059,0.83,0.081344945,,
9750,296.34043,-14.93051,18.502,0.065,17.843,0.081,0.659,0.103855669,,
9753,296.06816,-14.74476,18.22,0.072,17.558,0.087,0.662,0.112929181,,
9758,296.28676,-14.86516,18.428,0.074,17.755,0.079,0.673,0.108245092,,
9759,296.39392,-14.78275,17.667,0.034,17.286,0.05,0.381,0.060464866,,
9760,296.41024,-14.80743,18.239,0.052,17.495,0.06,0.744,0.079397733,,
9763,296.27127,-14.83822,18.604,0.087,17.627,0.071,0.977,0.112294256,,
9767,296.25376,-14.72201,18.585,0.081,17.236,0.045,1.349,0.092660671,,
9768,296.28379,-14.87717,17.758,0.043,17.523,0.065,0.235,0.077935871,,
9769,296.08962,-14.94966,18.333,0.067,17.532,0.139,0.801,0.154304893,,
9771,296.20002,-14.7716,18.543,0.083,17.687,0.075,0.856,0.111865991,,
9772,296.20835,-14.8852,18.998,0.122,17.847,0.087,1.151,0.149843251,,
9773,296.17878,-14.93368,18.351,0.071,17.55,0.067,0.801,0.097621719,,
9774,296.37594,-14.87829,18.417,0.06,17.612,0.066,0.805,0.089196412,,
9775,296.05794,-14.76116,18.29,0.076,17.672,0.082,0.618,0.111803399,,
9776,296.20697,-14.69865,18.503,0.076,17.564,0.059,0.939,0.096213305,,
9777,296.31611,-14.93774,19.029,0.123,18.248,0.12,0.781,0.171840042,,
9778,296.18905,-14.73078,18.517,0.081,17.768,0.081,0.749,0.114551299,,
9779,296.15315,-14.77502,17.984,0.052,17.591,0.069,0.393,0.086400231,,
9780,296.36443,-14.83798,18.102,0.047,17.311,0.051,0.791,0.069354164,,
9781,296.32658,-14.74794,18.427,0.061,17.336,0.052,1.091,0.080156098,,
9783,296.36909,-14.73536,18.383,0.059,17.473,0.059,0.91,0.0834386,,
9789,296.18173,-14.76855,18.523,0.082,17.592,0.069,0.931,0.107168092,,
9791,296.16549,-14.96022,18.463,0.076,17.609,0.077,0.854,0.108189648,,
9792,296.17261,-14.69769,17.83,0.043,17.321,0.048,0.509,0.064443774,,
9794,296.07881,-14.88684,17.836,0.052,17.53,0.063,0.306,0.081688432,,
9795,296.11153,-14.85396,17.907,0.049,17.424,0.06,0.483,0.077466122,,
9797,296.27201,-14.75905,18.351,0.07,17.437,0.061,0.914,0.09284934,,
9798,296.36764,-14.83435,18.376,0.058,17.55,0.063,0.826,0.085632938,,
9800,296.3635,-14.82569,17.829,0.038,17.316,0.051,0.513,0.063600314,,
9802,296.34626,-14.76541,18.476,0.064,17.52,0.061,0.956,0.0884138,,
9805,296.12043,-14.91525,18.249,0.065,17.534,0.065,0.715,0.091923882,,
9806,296.33632,-14.76662,18.337,0.057,17.467,0.059,0.87,0.082036577,,
9807,296.30348,-14.63734,18.475,0.073,17.564,0.059,0.911,0.0938616,,
9809,296.24195,-14.88369,18.276,0.066,17.742,0.078,0.534,0.102176318,,
9812,296.28152,-14.84148,18.583,0.085,17.806,0.083,0.777,0.118802357,,
9814,296.26415,-14.81363,18.956,0.117,18.015,0.099,0.941,0.153264477,,
9817,296.26812,-14.70822,18.309,0.065,17.495,0.056,0.814,0.08579627,,
9819,296.14899,-14.81059,18.061,0.056,17.501,0.064,0.56,0.085041167,,
9823,296.26397,-14.88981,18.558,0.084,17.607,0.069,0.951,0.108706026,,
9824,296.33997,-14.90433,18.444,0.062,17.337,0.052,1.107,0.080919713,,
9827,296.10481,-14.92875,18.239,0.065,17.441,0.062,0.798,0.089827613,,
9828,296.32178,-14.67082,18.596,0.081,17.704,0.067,0.892,0.10511898,,
9832,296.42882,-14.79428,18.062,0.045,17.49,0.059,0.572,0.074202426,,
9834,296.25333,-14.85217,18.462,0.078,17.826,0.084,0.636,0.114629839,,
9835,296.26378,-14.74177,18.749,0.098,18.028,0.104,0.721,0.142898565,,
9836,296.33068,-14.69807,18.304,0.067,17.405,0.051,0.899,0.084202138,,
9837,296.36883,-14.80013,18.284,0.054,17.401,0.055,0.883,0.077077883,,
9838,296.32298,-14.65475,18.41,0.07,17.412,0.052,0.998,0.087200917,,
9841,296.03819,-14.71695,18.371,0.075,17.671,0.065,0.7,0.099247166,,
9844,296.37011,-14.82846,18.575,0.069,17.635,0.067,0.94,0.09617692,,
9845,296.24959,-14.83879,18.712,0.097,17.732,0.078,0.98,0.12447088,,
9847,296.26306,-14.93876,18.608,0.086,17.874,0.1,0.734,0.131893897,,
9848,296.1815,-14.82288,17.936,0.051,17.594,0.069,0.342,0.085802098,,
9850,296.27151,-14.72929,18.279,0.066,18.148,0.126,0.131,0.142239235,,
9852,296.27074,-14.74377,18.272,0.066,17.57,0.071,0.702,0.096938125,,
9853,296.15165,-14.84953,18.592,0.087,17.567,0.068,1.025,0.110421918,,
9854,296.17869,-14.80228,18.35,0.071,17.489,0.063,0.861,0.09492102,,
9855,296.31316,-14.87333,17.857,0.046,17.582,0.068,0.275,0.082097503,,
9856,296.08715,-14.75111,18.298,0.077,17.365,0.081,0.933,0.111758669,,
9857,296.24398,-14.80702,18.224,0.064,17.592,0.069,0.632,0.094111636,,
9859,296.40002,-14.79519,18.705,0.076,17.883,0.083,0.822,0.112538882,,
9861,296.28775,-14.88785,18.499,0.079,17.474,0.062,1.025,0.100424101,,
9862,296.39347,-14.73873,17.486,0.029,17.138,0.044,0.348,0.052697249,,
9863,296.3332,-14.74657,18.497,0.065,17.754,0.075,0.743,0.099247166,,
9866,296.27132,-14.76869,18.354,0.07,17.577,0.069,0.777,0.098290386,,
9867,296.28175,-14.83657,18.775,0.1,17.916,0.092,0.859,0.135882302,,
9868,296.41739,-14.88061,18.395,0.059,17.411,0.056,0.984,0.081344945,,
9872,296.22011,-14.79114,18.497,0.081,17.57,0.069,0.927,0.106404887,,
9873,296.35136,-14.80986,18.272,0.054,17.437,0.057,0.835,0.078517514,,
9875,296.26512,-14.94347,18.453,0.075,17.577,0.087,0.876,0.114865138,,
9876,296.24071,-14.7788,18.496,0.08,17.776,0.081,0.72,0.113846388,,
9877,296.14665,-14.8093,18.086,0.057,17.483,0.063,0.603,0.084958814,,
9878,296.39386,-14.79649,18.386,0.059,17.426,0.056,0.96,0.081344945,,
9884,296.22555,-14.88336,17.704,0.042,17.492,0.063,0.212,0.075716577,,
9888,296.2557,-14.78899,18.333,0.069,17.457,0.061,0.876,0.092097774,,
9889,296.05365,-14.80516,17.642,0.045,17.109,0.046,0.533,0.064350602,,
9891,296.30572,-14.91718,17.946,0.05,17.428,0.061,0.518,0.078873316,,
9892,296.19292,-14.78584,18.594,0.087,17.522,0.065,1.072,0.108600184,,
9895,296.36104,-14.80308,18.2,0.051,17.476,0.059,0.724,0.077987178,,
9900,296.1959,-14.86319,18.298,0.068,17.641,0.073,0.657,0.099764723,,
9903,296.40751,-14.9126,18.078,0.046,17.578,0.064,0.5,0.078816242,,
9905,296.20755,-14.75722,18.581,0.086,17.364,0.057,1.217,0.103174609,,
9906,296.44645,-14.91289,18.507,0.065,17.532,0.062,0.975,0.089827613,,
9910,296.40435,-14.77003,18.632,0.072,17.654,0.068,0.978,0.099035347,,
9911,296.34018,-14.66582,18.488,0.078,17.356,0.049,1.132,0.09211406,,
9912,296.28703,-14.87059,18.257,0.065,17.245,0.051,1.012,0.08261961,,
9913,296.30749,-14.82616,18.524,0.081,17.344,0.058,1.18,0.099624294,,
9917,296.25095,-14.75609,19.421,0.172,18.436,0.144,0.985,0.224321198,,
9918,296.19259,-14.80439,18.7,0.096,17.912,0.091,0.788,0.132276226,,
9919,296.16344,-14.85456,18.315,0.069,17.548,0.066,0.767,0.095482983,,
9925,296.08022,-14.9283,18.546,0.094,17.666,0.071,0.88,0.117800679,,
9926,296.2825,-14.79398,18.442,0.076,17.748,0.081,0.694,0.111072049,,
9929,296.08462,-14.72005,18.611,0.092,17.58,0.06,1.031,0.109836242,,
9930,296.20287,-14.69203,18.526,0.077,17.564,0.059,0.962,0.097005155,,
9931,296.15366,-14.95583,18.785,0.1,17.963,0.104,0.822,0.14427751,,
9934,296.41618,-14.81584,17.705,0.034,17.385,0.054,0.32,0.063812225,,
9935,296.29635,-14.77404,18.592,0.085,17.607,0.075,0.985,0.11335784,,
9936,296.28085,-14.9395,18.854,0.106,18.033,0.101,0.821,0.146413797,,
9938,296.20565,-14.6996,18.7,0.09,17.825,0.074,0.875,0.116516093,,
9940,296.33885,-14.71202,17.866,0.046,17.436,0.052,0.43,0.06942622,,
9941,296.22654,-14.94715,18.484,0.078,17.618,0.077,0.866,0.109603832,,
9942,296.13687,-14.95462,18.067,0.055,17.456,0.067,0.611,0.086683332,,
9943,296.24009,-14.74529,18.648,0.091,17.952,0.095,0.696,0.131552271,,
9944,296.2791,-14.7133,18.704,0.09,17.585,0.061,1.119,0.108724422,,
9946,296.41803,-14.75939,18.774,0.081,18.059,0.097,0.715,0.126372465,,
9947,296.37552,-14.84377,18.622,0.071,17.639,0.068,0.983,0.098310732,,
9952,296.20959,-14.80326,18.523,0.083,17.606,0.07,0.917,0.108577162,,
9953,296.1903,-14.90389,18.972,0.119,18.034,0.1,0.938,0.155438091,,
9954,296.39236,-14.9156,17.962,0.042,17.611,0.066,0.351,0.078230429,,
9955,296.24893,-14.86412,17.504,0.035,17.634,0.071,-0.13,0.07915807,,
9956,296.25454,-14.74691,18.542,0.082,17.464,0.063,1.078,0.103406963,,
9958,296.08271,-14.69876,17.953,0.053,17.482,0.055,0.471,0.076380626,,
9960,296.12836,-14.8203,18.189,0.062,17.396,0.059,0.793,0.085586214,,
9961,296.29516,-14.81014,18.823,0.104,17.514,0.065,1.309,0.122641755,,
9963,296.32637,-14.77955,18.159,0.049,17.339,0.053,0.82,0.07218033,,
9964,296.25861,-14.81955,18.179,0.061,17.441,0.06,0.738,0.085562842,,
9965,296.32916,-14.90301,18.677,0.075,17.881,0.083,0.796,0.111865991,,
9966,296.30176,-14.84017,18.595,0.085,17.267,0.052,1.328,0.099644368,,
9967,296.41155,-14.91575,18.638,0.072,17.8,0.077,0.838,0.105418215,,
9968,296.195,-14.68819,18.429,0.071,17.389,0.051,1.04,0.087418534,,
9969,296.10847,-14.92138,18.514,0.082,17.642,0.073,0.872,0.109786156,,
9974,296.23327,-14.87099,18.727,0.097,17.764,0.08,0.963,0.125733846,,
9975,296.1415,-14.73007,18.791,0.101,17.599,0.07,1.192,0.122886126,,
9976,296.25133,-14.81997,17.775,0.044,17.483,0.063,0.292,0.076843998,,
9979,296.31489,-14.83214,18.658,0.09,17.703,0.08,0.955,0.120415946,,
9981,296.17677,-14.8956,18.643,0.091,17.487,0.063,1.156,0.110679718,,
9982,296.2742,-14.81381,18.597,0.086,17.632,0.072,0.965,0.112160599,,
9983,296.12906,-14.69288,18.745,0.093,17.859,0.076,0.886,0.120104121,,
9989,296.26472,-14.85674,18.598,0.086,17.417,0.059,1.181,0.104292857,,
9990,296.39875,-14.73614,18.329,0.056,17.326,0.052,1.003,0.076419893,,
9991,296.26333,-14.86906,18.635,0.089,17.687,0.075,0.948,0.116387285,,
10002,296.37386,-14.72694,19.834,0.194,18.627,0.158,1.207,0.25019992,,
10006,296.28055,-14.74044,18.766,0.099,17.905,0.098,0.861,0.139301831,,
10007,296.16493,-14.93591,18.378,0.072,17.373,0.057,1.005,0.091831367,,
10009,296.35442,-14.67086,17.866,0.046,17.472,0.054,0.394,0.070936591,,
10011,296.10987,-14.88007,17.829,0.046,17.31,0.054,0.519,0.070936591,,
10012,296.25187,-14.65646,18.476,0.074,17.585,0.06,0.891,0.095268043,,
10013,296.20495,-14.87812,18.262,0.066,17.32,0.055,0.942,0.085912746,,
10015,296.27307,-14.73622,18.545,0.082,17.606,0.079,0.939,0.113863954,,
10016,296.05262,-14.85759,18.151,0.068,17.74,0.075,0.411,0.101237345,,
10018,296.21966,-14.89891,18.324,0.069,17.36,0.057,0.964,0.089498603,,
10021,296.04155,-14.68492,17.893,0.05,17.482,0.055,0.411,0.074330344,,
10022,296.41379,-14.7499,18.6,0.07,17.745,0.074,0.855,0.101862653,,
10023,296.19977,-14.81035,18.614,0.089,17.345,0.056,1.269,0.105152271,,
10026,296.26261,-14.81668,18.128,0.059,17.584,0.068,0.544,0.090027773,,
10028,296.27027,-14.74514,18.239,0.064,17.646,0.077,0.593,0.100124922,,
10029,296.25957,-14.77517,17.722,0.042,17.389,0.059,0.333,0.072422372,,
10030,296.24356,-14.87654,18.404,0.074,17.362,0.057,1.042,0.093407708,,
10032,296.16329,-14.78493,18.374,0.072,17.701,0.077,0.673,0.105418215,,
10033,296.28215,-14.67734,18.068,0.053,17.501,0.056,0.567,0.077103826,,
10036,296.24643,-14.77989,17.731,0.042,17.548,0.067,0.183,0.079075913,,
10039,296.28411,-14.90119,17.767,0.043,17.528,0.065,0.239,0.077935871,,
10040,296.32033,-14.63524,18.626,0.083,17.657,0.064,0.969,0.104809351,,
10043,296.29929,-14.65117,18.409,0.07,17.365,0.05,1.044,0.086023253,,
10044,296.15719,-14.81924,17.98,0.052,17.248,0.052,0.732,0.073539105,,
10046,296.28093,-14.6432,18.375,0.068,17.551,0.059,0.824,0.090027773,,
10047,296.24192,-14.77452,18.401,0.073,17.82,0.084,0.581,0.111287915,,
10048,296.36936,-14.80217,18.292,0.055,17.552,0.063,0.74,0.083630138,,
10049,296.14368,-14.70897,18.06,0.053,17.597,0.061,0.463,0.080808415,,
