ID,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
2219,296.24851,-14.69399,15.55,0.05,16.65,0.017,1.1,0.052810984
2222,296.08084,-14.67227,15.66,0.06,16.6,0.018,0.94,0.062641839
2223,296.20492,-14.87109,15.49,0.04,16.935,0.023,1.445,0.046141088
2225,296.2161,-14.9356,15.54,0.04,15.903,0.011,0.363,0.041484937
2227,296.22341,-14.80098,15.51,0.09,17.69,0.042,2.18,0.099317672
2229,296.26363,-14.83353,15.49,0.06,17.484,0.035,1.994,0.06946222
2230,296.19825,-14.84365,15.59,0.05,16.175,0.013,0.585,0.051662365
2231,296.40342,-14.78836,15.66,0.05,16.127,0.012,0.467,0.051419841
2232,296.23414,-14.75092,15.61,0.04,15.783,0.01,0.173,0.041231056
2234,296.25248,-14.76233,15.7,0.08,16.256,0.014,0.556,0.081215762
2236,296.22997,-14.73924,15.53,0.05,16.499,0.017,0.969,0.052810984
2237,296.29352,-14.7231,15.7,0.07,16.777,0.019,1.077,0.072532751
2238,296.14083,-14.7349,15.65,0.05,16.208,0.014,0.558,0.05192302
2239,296.20377,-14.85092,15.47,0.07,18.389,0.073,2.919,0.101138519
2240,296.38045,-14.83477,15.66,0.04,16.479,0.015,0.819,0.042720019
2241,296.2362,-14.87842,15.44,0.06,16.524,0.017,1.084,0.062361847
2242,296.28643,-14.64497,15.57,0.07,16.065,0.012,0.495,0.071021124
2243,296.25632,-14.67907,15.63,0.06,16.174,0.012,0.544,0.061188234
2244,296.12056,-14.70692,15.65,0.06,16.089,0.012,0.439,0.061188234
2245,296.15408,-14.73392,15.57,0.07,16.265,0.014,0.695,0.071386273
2246,296.23613,-14.80108,15.57,0.03,16.594,0.018,1.024,0.034985711
2247,296.23493,-14.77561,15.56,0.05,16.548,0.017,0.988,0.052810984
2250,296.41241,-14.86923,15.44,0.07,16.812,0.018,1.372,0.072277244
2251,296.25373,-14.87439,15.52,0.05,16.528,0.017,1.008,0.052810984
2253,296.41014,-14.72806,15.72,0.1,16.763,0.018,1.043,0.101607086
2254,296.25349,-14.74029,15.51,0.05,16.248,0.014,0.738,0.05192302
2256,296.11502,-14.81315,15.63,0.07,16.02,0.012,0.39,0.071021124
2257,296.25593,-14.73234,15.67,0.03,15.984,0.012,0.314,0.032310989
2258,296.33589,-14.903,15.62,0.06,17.233,0.024,1.613,0.064621978
2260,296.36394,-14.8672,15.53,0.04,16.252,0.013,0.722,0.042059482
2261,296.28167,-14.82143,15.53,0.03,17.46,0.034,1.93,0.045343136
2262,296.13396,-14.94855,15.53,0.04,16.028,0.012,0.498,0.041761226
2263,296.23802,-14.6966,15.58,0.05,16.493,0.016,0.913,0.052497619
2264,296.32733,-14.89439,15.54,0.07,16.193,0.012,0.653,0.071021124
2265,296.33324,-14.83899,15.67,0.03,16.926,0.02,1.256,0.036055513
2266,296.10641,-14.89031,15.52,0.07,16.152,0.013,0.632,0.07119691
2268,296.36219,-14.70421,15.63,0.07,16.146,0.012,0.516,0.071021124
2269,296.06696,-14.82312,15.56,0.06,16.407,0.018,0.847,0.062641839
2270,296.18781,-14.70307,15.56,0.05,15.999,0.011,0.439,0.051195703
2272,296.38097,-14.84534,15.77,0.05,18.461,0.063,2.691,0.080430094
2273,296.2959,-14.78374,15.42,0.05,17.664,0.04,2.244,0.064031242
2275,296.16848,-14.83271,15.57,0.05,16.068,0.013,0.498,0.051662365
2276,296.11868,-14.82705,15.6,0.08,16.07,0.013,0.47,0.081049368
2277,296.10974,-14.74068,15.5,0.08,17.119,0.026,1.619,0.084118963
2278,296.22149,-14.81604,15.46,0.05,17.049,0.025,1.589,0.055901699
2280,296.19365,-14.67825,15.67,0.07,17.488,0.033,1.818,0.07738863
2281,296.36695,-14.76946,15.47,0.05,16.664,0.016,1.194,0.052497619
2282,296.22093,-14.80093,15.46,0.07,17.236,0.029,1.776,0.075769387
2283,296.25746,-14.806,15.5,0.02,17.426,0.033,1.926,0.038587563
2284,296.28711,-14.80274,15.52,0.04,16.969,0.023,1.449,0.046141088
2285,296.35393,-14.84348,15.63,0.05,16.634,0.016,1.004,0.052497619
2286,296.20049,-14.79362,15.53,0.04,17.143,0.027,1.613,0.048259714
2287,296.27647,-14.78499,15.4,0.07,17.296,0.03,1.896,0.076157731
2288,296.09619,-14.80545,15.54,0.04,17.235,0.029,1.695,0.049406477
2289,296.31563,-14.83362,15.54,0.05,16.441,0.016,0.901,0.052497619
2291,296.40144,-14.91952,15.76,0.05,16.615,0.016,0.855,0.052497619
2292,296.30291,-14.75772,15.75,0.04,16.697,0.019,0.947,0.04428318
2293,296.14263,-14.78209,15.56,0.04,16.233,0.014,0.673,0.04237924
2295,296.25945,-14.83448,15.38,0.05,17.508,0.035,2.128,0.061032778
2296,296.21642,-14.81519,15.68,0.05,17.822,0.047,2.142,0.068622154
2299,296.39481,-14.84896,15.57,0.05,16.431,0.014,0.861,0.05192302
2300,296.35968,-14.86937,15.6,0.04,16.448,0.014,0.848,0.04237924
2301,296.38921,-14.71709,15.66,0.05,16.253,0.013,0.593,0.051662365
2302,296.2227,-14.88074,15.39,0.03,15.784,0.01,0.394,0.031622777
2303,296.31286,-14.75598,15.45,0.05,17.186,0.027,1.736,0.056824291
2304,296.18172,-14.7577,15.71,0.04,17.175,0.027,1.465,0.048259714
2305,296.23539,-14.86077,15.44,0.07,17.642,0.04,2.202,0.080622577
2306,296.1693,-14.72206,15.56,0.07,16.378,0.014,0.818,0.071386273
2307,296.20852,-14.84593,15.54,0.05,16.39,0.016,0.85,0.052497619
2308,296.32176,-14.85284,15.62,0.06,16.016,0.011,0.396,0.061
2309,296.17137,-14.78977,15.75,0.05,16.158,0.013,0.408,0.051662365
2310,296.21095,-14.73996,15.71,0.06,16.363,0.015,0.653,0.061846584
2311,296.16221,-14.86903,15.43,0.04,17.522,0.036,2.092,0.053814496
2312,296.21861,-14.76807,15.77,0.04,16.221,0.014,0.451,0.04237924
2313,296.14334,-14.76307,15.62,0.05,16.088,0.013,0.468,0.051662365
2314,296.24105,-14.85061,15.64,0.07,17.452,0.034,1.812,0.077820306
2315,296.39039,-14.82492,15.41,0.05,16.499,0.015,1.089,0.052201533
2317,296.09481,-14.8431,15.61,0.05,16.07,0.013,0.46,0.051662365
2318,296.24793,-14.89738,15.55,0.06,17.604,0.038,2.054,0.071021124
2319,296.19859,-14.76926,15.66,0.04,16.215,0.014,0.555,0.04237924
2320,296.30587,-14.82144,15.95,0.05,16.204,0.013,0.254,0.051662365
2322,296.23242,-14.79319,15.62,0.06,18.301,0.068,2.681,0.090686272
2323,296.38249,-14.69385,15.61,0.05,16.031,0.011,0.421,0.051195703
2324,296.26294,-14.83882,15.47,0.05,16.594,0.018,1.124,0.053141321
2325,296.34887,-14.67696,15.66,0.05,17.24,0.028,1.58,0.057306195
2326,296.26156,-14.76971,15.65,0.03,17.345,0.031,1.695,0.043139309
2327,296.2455,-14.75472,15.52,0.03,16.486,0.016,0.966,0.034
2328,296.30485,-14.91615,15.56,0.05,16.719,0.019,1.159,0.053488316
2329,296.17012,-14.80907,15.51,0.04,17.336,0.031,1.826,0.050606324
2330,296.38074,-14.77722,15.68,0.05,16.38,0.014,0.7,0.05192302
2332,296.185,-14.75704,15.6,0.05,16.713,0.019,1.113,0.053488316
2333,296.13183,-14.83601,15.6,0.03,16.162,0.013,0.562,0.032695565
2334,296.11861,-14.73341,15.74,0.05,17.554,0.037,1.814,0.062201286
2335,296.21028,-14.69644,15.48,0.05,16.949,0.022,1.469,0.054626001
2337,296.34017,-14.92851,15.5,0.04,16.382,0.014,0.882,0.04237924
2340,296.17597,-14.83218,15.57,0.03,16.188,0.014,0.618,0.033105891
2342,296.1903,-14.72984,15.6,0.04,16.226,0.014,0.626,0.04237924
2344,296.33547,-14.85838,15.71,0.03,16.537,0.015,0.827,0.03354102
2345,296.33443,-14.73951,15.63,0.06,16.17,0.012,0.54,0.061188234
2348,296.1955,-14.91748,15.57,0.06,16.574,0.018,1.004,0.062641839
2349,296.07697,-14.878,15.62,0.08,17.476,0.039,1.856,0.089
2350,296.32743,-14.85132,15.6,0.05,16.609,0.016,1.009,0.052497619
2351,296.11886,-14.76898,15.78,0.04,16.385,0.015,0.605,0.042720019
2352,296.35115,-14.72628,15.77,0.06,16.749,0.017,0.979,0.062361847
2353,296.36207,-14.91082,15.57,0.07,16.22,0.012,0.65,0.071021124
2354,296.08803,-14.7402,15.55,0.08,17.225,0.032,1.675,0.086162637
2355,296.20381,-14.84045,15.42,0.06,16.926,0.023,1.506,0.064257295
2356,296.28371,-14.67482,15.73,0.04,16.769,0.019,1.039,0.04428318
2357,296.05796,-14.7815,15.54,0.11,16.092,0.014,0.552,0.11088733
2358,296.20898,-14.8464,15.57,0.04,16.54,0.017,0.97,0.043462628
2359,296.08239,-14.93038,15.49,0.08,16.41,0.018,0.92,0.082
2362,296.19451,-14.82857,15.62,0.04,16.269,0.014,0.649,0.04237924
2363,296.1393,-14.81281,15.57,0.07,17.309,0.031,1.739,0.076557168
2364,296.29065,-14.83057,15.53,0.05,17.417,0.033,1.887,0.059908263
2366,296.17257,-14.82101,15.96,0.04,18.199,0.063,2.239,0.074625733
2367,296.21317,-14.89446,15.58,0.05,17.76,0.044,2.18,0.066603303
2368,296.25958,-14.72781,15.59,0.05,17.477,0.034,1.887,0.060464866
2369,296.23058,-14.79112,15.56,0.03,17,0.024,1.44,0.038418745
2370,296.20488,-14.76276,15.51,0.07,17.696,0.042,2.186,0.081633327
2371,296.17767,-14.94493,15.57,0.07,15.918,0.011,0.348,0.070859015
2372,296.0994,-14.78465,15.59,0.05,16.377,0.015,0.787,0.052201533
2373,296.19954,-14.83589,15.49,0.04,17.946,0.051,2.456,0.064815122
2374,296.26984,-14.81676,15.68,0.03,16.128,0.013,0.448,0.032695565
2375,296.23865,-14.76993,15.61,0.04,16.54,0.017,0.93,0.043462628
2377,296.24116,-14.93741,15.91,0.05,18.914,0.113,3.004,0.123567795
2378,296.37126,-14.90153,15.74,0.03,16.107,0.012,0.367,0.032310989
2379,296.05729,-14.79463,15.71,0.11,16.748,0.023,1.038,0.112378824
2383,296.35758,-14.89807,15.59,0.04,16.698,0.017,1.108,0.043462628
2384,296.07001,-14.8292,15.55,0.03,15.927,0.013,0.377,0.032695565
2386,296.23196,-14.85213,15.58,0.1,17.611,0.039,2.031,0.107335921
2387,296.27131,-14.82688,15.61,0.06,16.66,0.019,1.05,0.062936476
2388,296.40838,-14.88617,15.68,0.07,16.645,0.016,0.965,0.071805292
2389,296.23435,-14.81578,15.57,0.05,16.896,0.022,1.326,0.054626001
2390,296.24316,-14.83359,15.68,0.04,17.621,0.039,1.941,0.055865911
2392,296.17582,-14.78603,15.5,0.03,16.743,0.02,1.243,0.036055513
2394,296.13775,-14.80791,15.71,0.06,16.711,0.02,1.001,0.063245553
2395,296.15908,-14.76892,15.72,0.07,16.825,0.021,1.105,0.073082146
2396,296.3391,-14.82267,15.55,0.05,17.292,0.025,1.742,0.055901699
2397,296.31611,-14.67925,15.68,0.06,17.443,0.032,1.763,0.068
2398,296.25453,-14.73121,15.72,0.04,16.438,0.016,0.718,0.043081318
2400,296.15676,-14.90152,15.62,0.06,16.142,0.013,0.522,0.061392182
2401,296.05643,-14.8473,15.62,0.03,16.299,0.016,0.679,0.034
2402,296.211,-14.78745,15.74,0.15,16.859,0.022,1.119,0.151604749
2403,296.16417,-14.84426,15.79,0.05,18.099,0.058,2.309,0.076576759
2404,296.25484,-14.84085,15.63,0.04,17.332,0.031,1.702,0.050606324
2405,296.28565,-14.73944,15.86,0.04,18.146,0.059,2.286,0.071281134
2406,296.1565,-14.75906,15.57,0.04,17.296,0.03,1.726,0.05
2407,296.2312,-14.82569,15.59,0.06,17.762,0.044,2.172,0.074404301
2410,296.37082,-14.85963,15.76,0.05,16.262,0.013,0.502,0.051662365
2411,296.23316,-14.81074,15.5,0.03,16.571,0.018,1.071,0.034985711
2412,296.21905,-14.89937,15.8,0.04,16.707,0.019,0.907,0.04428318
2413,296.28067,-14.92027,15.46,0.03,16.419,0.016,0.959,0.034
2414,296.16299,-14.76738,15.48,0.04,16.119,0.013,0.639,0.042059482
2415,296.21023,-14.75964,15.66,0.04,17.825,0.046,2.165,0.060959003
2416,296.25737,-14.77405,15.71,0.04,17.421,0.033,1.711,0.051855569
2417,296.24884,-14.81378,15.52,0.05,16.727,0.02,1.207,0.053851648
2418,296.33302,-14.78195,15.92,0.06,17.791,0.037,1.871,0.070491134
2419,296.22073,-14.86389,15.58,0.05,17.288,0.03,1.708,0.058309519
2420,296.31808,-14.87786,15.47,0.05,16.609,0.016,1.139,0.052497619
2421,296.2056,-14.88774,15.67,0.04,18.007,0.053,2.337,0.066400301
2425,296.23838,-14.85439,15.73,0.04,16.435,0.016,0.705,0.043081318
2426,296.42084,-14.78443,15.7,0.06,15.918,0.01,0.218,0.060827625
2428,296.23024,-14.77565,15.59,0.04,16.404,0.016,0.814,0.043081318
2429,296.13838,-14.667,15.5,0.07,16.884,0.021,1.384,0.073082146
2430,296.04945,-14.8133,15.66,0.03,16.532,0.019,0.872,0.035510562
2432,296.20622,-14.75639,15.47,0.07,16.932,0.023,1.462,0.073681748
2433,296.18171,-14.79704,15.84,0.07,16.963,0.024,1.123,0.074
2435,296.06622,-14.86412,15.34,0.04,15.855,0.012,0.515,0.041761226
2436,296.29923,-14.90966,15.48,0.03,15.985,0.012,0.505,0.032310989
2437,296.06073,-14.76754,15.61,0.09,15.975,0.013,0.365,0.090934042
2438,296.15135,-14.7454,15.72,0.03,16.166,0.013,0.446,0.032695565
2440,296.36952,-14.77275,15.71,0.04,16.87,0.019,1.16,0.04428318
2441,296.26102,-14.79314,15.57,0.04,18.152,0.06,2.582,0.072111026
2442,296.06738,-14.9031,15.64,0.04,17.492,0.04,1.852,0.056568542
2444,296.20033,-14.78958,15.56,0.07,17.463,0.035,1.903,0.078262379
2446,296.37696,-14.81685,15.62,0.06,16.555,0.015,0.935,0.061846584
2447,296.35198,-14.82402,15.69,0.04,16.694,0.017,1.004,0.043462628
2448,296.15785,-14.82509,15.76,0.07,16.759,0.02,0.999,0.072801099
2449,296.21906,-14.8026,15.66,0.06,17.309,0.031,1.649,0.067535176
2450,296.26614,-14.92012,15.54,0.04,16.589,0.018,1.049,0.043863424
2451,296.16924,-14.71531,15.64,0.05,16.627,0.017,0.987,0.052810984
2455,296.3066,-14.66523,15.82,0.06,16.765,0.019,0.945,0.062936476
2456,296.24573,-14.85094,15.62,0.06,17.307,0.03,1.687,0.067082039
2457,296.38598,-14.77067,15.63,0.07,17.497,0.029,1.867,0.075769387
2458,296.33239,-14.73065,15.84,0.06,16.752,0.017,0.912,0.062361847
2459,296.3362,-14.8923,15.62,0.07,16.073,0.011,0.453,0.070859015
2460,296.11008,-14.72585,15.7,0.07,16.6,0.018,0.9,0.072277244
2463,296.2766,-14.9252,15.61,0.03,16.694,0.019,1.084,0.035510562
2464,296.32564,-14.72473,15.83,0.04,16.268,0.013,0.438,0.042059482
2465,296.31809,-14.73903,15.58,0.06,17.173,0.023,1.593,0.064257295
2468,296.34572,-14.83459,15.6,0.05,17.219,0.024,1.619,0.055461698
2469,296.26014,-14.81068,15.66,0.04,16.424,0.016,0.764,0.043081318
2470,296.27509,-14.78237,15.61,0.04,16.036,0.012,0.426,0.041761226
2472,296.19329,-14.81105,15.73,0.08,17.499,0.036,1.769,0.087726849
2473,296.44257,-14.8616,15.86,0.1,16.294,0.013,0.434,0.10084146
2475,296.12318,-14.72469,15.91,0.06,16.157,0.012,0.247,0.061188234
2476,296.3428,-14.88968,15.78,0.05,16.814,0.018,1.034,0.053141321
2477,296.24338,-14.68154,15.74,0.08,16.154,0.012,0.414,0.080894994
2479,296.23314,-14.81352,15.7,0.04,16.124,0.013,0.424,0.042059482
2480,296.07232,-14.8302,15.65,0.05,16.359,0.017,0.709,0.052810984
2481,296.21521,-14.77994,15.71,0.04,17.349,0.032,1.639,0.051224994
2485,296.26129,-14.82135,15.77,0.05,16.152,0.013,0.382,0.051662365
2486,296.12983,-14.79371,15.85,0.05,16.668,0.019,0.818,0.053488316
2487,296.27123,-14.91117,15.84,0.06,16.653,0.018,0.813,0.062641839
2489,296.09213,-14.76126,15.96,0.06,16.294,0.014,0.334,0.061611687
2490,296.33833,-14.80884,15.59,0.03,17.411,0.028,1.821,0.041036569
2492,296.23797,-14.86157,15.65,0.03,16.664,0.019,1.014,0.035510562
2493,296.24707,-14.80513,15.39,0.05,16.608,0.018,1.218,0.053141321
2494,296.15429,-14.94937,16.01,0.06,17.822,0.045,1.812,0.075
2495,296.10402,-14.9065,15.66,0.07,16.074,0.013,0.414,0.07119691
2496,296.25229,-14.88108,15.68,0.03,16.845,0.021,1.165,0.036619667
2497,296.15654,-14.85576,15.68,0.04,16.683,0.019,1.003,0.04428318
2498,296.23797,-14.67708,15.78,0.07,16.809,0.02,1.029,0.072801099
2499,296.25148,-14.79806,15.54,0.05,17.625,0.039,2.085,0.063411355
2501,296.25433,-14.81753,15.92,0.03,18.297,0.068,2.377,0.074323617
2502,296.34956,-14.89429,15.56,0.04,17.314,0.026,1.754,0.047707442
2503,296.39636,-14.83191,15.77,0.07,16.705,0.017,0.935,0.072034714
2504,296.22426,-14.94052,15.49,0.05,17.259,0.029,1.769,0.057801384
2505,296.08856,-14.94463,15.87,0.07,16.116,0.013,0.246,0.07119691
2506,296.08358,-14.96711,15.76,0.08,15.974,0.011,0.214,0.080752709
2507,296.11757,-14.92136,15.64,0.05,16.47,0.016,0.83,0.052497619
2508,296.31804,-14.74829,15.79,0.07,16.909,0.019,1.119,0.072532751
2509,296.11861,-14.93878,15.49,0.05,16.708,0.02,1.218,0.053851648
2510,296.24437,-14.83553,15.62,0.07,16.577,0.018,0.957,0.072277244
2511,296.04481,-14.74403,15.74,0.06,16.174,0.015,0.434,0.061846584
2512,296.18482,-14.71779,15.58,0.04,17.435,0.032,1.855,0.051224994
2513,296.07073,-14.78893,15.79,0.06,16.938,0.026,1.148,0.065391131
2514,296.22777,-14.82437,15.62,0.06,16.175,0.013,0.555,0.061392182
2515,296.12788,-14.93705,15.63,0.09,16.596,0.018,0.966,0.091782351
2516,296.12699,-14.75735,15.77,0.05,16.083,0.013,0.313,0.051662365
2517,296.26896,-14.8689,15.67,0.04,16.611,0.018,0.941,0.043863424
2518,296.40101,-14.66663,15.86,0.11,16.264,0.013,0.404,0.110765518
2519,296.33303,-14.8699,15.72,0.07,16.176,0.012,0.456,0.071021124
2520,296.18286,-14.74215,15.76,0.05,17.648,0.04,1.888,0.064031242
2521,296.09601,-14.91367,15.71,0.05,16.053,0.012,0.343,0.051419841
2524,296.25007,-14.89343,15.75,0.07,17.307,0.03,1.557,0.076157731
2525,296.35885,-14.73712,15.7,0.05,16.35,0.013,0.65,0.051662365
2526,296.38945,-14.77564,15.82,0.05,17.346,0.026,1.526,0.056356011
2527,296.265,-14.71538,15.65,0.03,17.411,0.031,1.761,0.043139309
2528,296.22431,-14.79222,15.63,0.06,17.06,0.025,1.43,0.065
2530,296.44275,-14.91273,15.7,0.05,16.289,0.013,0.589,0.051662365
2531,296.23052,-14.79259,15.65,0.05,17.228,0.029,1.578,0.057801384
2533,296.10087,-14.82853,15.4,0.04,16.716,0.02,1.316,0.04472136
2534,296.13513,-14.94191,15.55,0.05,17.856,0.047,2.306,0.068622154
2535,296.22253,-14.78229,15.6,0.08,17.499,0.036,1.899,0.087726849
2539,296.12955,-14.7898,15.82,0.04,17.436,0.034,1.616,0.052497619
2540,296.34515,-14.7682,15.63,0.05,16.121,0.012,0.491,0.051419841
2541,296.1875,-14.87939,15.69,0.07,16.285,0.014,0.595,0.071386273
2542,296.11864,-14.74479,15.9,0.06,16.134,0.013,0.234,0.061392182
2543,296.43192,-14.82427,16.06,0.09,17.102,0.022,1.042,0.092649879
2544,296.28933,-14.88774,15.56,0.06,16.251,0.014,0.691,0.061611687
2545,296.24529,-14.83366,15.58,0.05,17.074,0.025,1.494,0.055901699
2546,296.26758,-14.77852,15.67,0.04,17.077,0.025,1.407,0.047169906
2547,296.26362,-14.70688,15.72,0.04,16.751,0.019,1.031,0.04428318
2548,296.35398,-14.74376,15.75,0.07,16.997,0.021,1.247,0.073082146
2549,296.39368,-14.66761,15.71,0.07,16.509,0.016,0.799,0.071805292
2550,296.24597,-14.69755,15.63,0.03,16.075,0.012,0.445,0.032310989
2552,296.04361,-14.76379,15.69,0.05,16.456,0.018,0.766,0.053141321
2554,296.20177,-14.89958,15.59,0.02,17.568,0.037,1.978,0.042059482
2556,296.06771,-14.73614,15.75,0.06,16.824,0.024,1.074,0.064621978
2557,296.35262,-14.70397,15.77,0.05,16.181,0.012,0.411,0.051419841
2560,296.16308,-14.83488,15.57,0.06,17.367,0.032,1.797,0.068
2561,296.33862,-14.74621,15.63,0.05,16.005,0.011,0.375,0.051195703
2562,296.10357,-14.72305,15.73,0.07,17.447,0.032,1.717,0.076967526
2563,296.11716,-14.88768,15.69,0.07,16.375,0.015,0.685,0.071589105
2565,296.14747,-14.94567,15.7,0.05,16.085,0.013,0.385,0.051662365
2566,296.06422,-14.73609,15.6,0.04,17.59,0.043,1.99,0.058728187
2567,296.28338,-14.92523,15.72,0.03,16.838,0.021,1.118,0.036619667
2568,296.04594,-14.69281,15.89,0.08,16.936,0.023,1.046,0.083240615
2570,296.44821,-14.89527,15.25,0.09,15.888,0.01,0.638,0.090553851
2571,296.18283,-14.80785,15.71,0.07,17.302,0.031,1.592,0.076557168
2572,296.27739,-14.64373,15.8,0.06,16.906,0.021,1.106,0.06356886
2573,296.26238,-14.77029,15.74,0.03,16.174,0.013,0.434,0.032695565
2574,296.14931,-14.87252,15.64,0.05,17.581,0.038,1.941,0.062801274
2575,296.38067,-14.66356,15.76,0.04,16.885,0.021,1.125,0.045177428
2576,296.15149,-14.65679,15.63,0.11,17.352,0.029,1.722,0.113758516
2577,296.25336,-14.7499,15.7,0.05,16.266,0.014,0.566,0.05192302
2578,296.04865,-14.7081,15.75,0.11,16.167,0.013,0.417,0.110765518
2579,296.32356,-14.85722,15.74,0.05,16.901,0.019,1.161,0.053488316
2580,296.1596,-14.90202,15.59,0.05,17.387,0.032,1.797,0.059363288
2581,296.25071,-14.79433,15.37,0.05,16.614,0.018,1.244,0.053141321
2582,296.26939,-14.67168,15.75,0.04,17.412,0.031,1.662,0.050606324
2583,296.21616,-14.79186,15.63,0.07,17.427,0.034,1.797,0.077820306
2584,296.24675,-14.83208,15.62,0.04,16.566,0.018,0.946,0.043863424
2586,296.2674,-14.92673,15.62,0.04,16.661,0.019,1.041,0.04428318
2587,296.36911,-14.79843,15.74,0.04,16.003,0.011,0.263,0.041484937
2588,296.22953,-14.78307,15.77,0.04,17.681,0.041,1.911,0.057280014
2589,296.22606,-14.67385,15.59,0.09,17.222,0.027,1.632,0.093962759
2590,296.11931,-14.70556,15.8,0.05,16.203,0.013,0.403,0.051662365
2591,296.06477,-14.91796,15.88,0.07,16.221,0.015,0.341,0.071589105
2592,296.36237,-14.84616,15.72,0.03,16.599,0.016,0.879,0.034
2594,296.39903,-14.7992,15.8,0.06,16.202,0.012,0.402,0.061188234
2596,296.26481,-14.77334,15.85,0.06,17.395,0.032,1.545,0.068
2598,296.2579,-14.77344,15.65,0.04,17.331,0.031,1.681,0.050606324
2599,296.28788,-14.86682,15.74,0.05,17.827,0.045,2.087,0.06726812
2601,296.21225,-14.83015,15.54,0.04,17.27,0.03,1.73,0.05
2602,296.24757,-14.85204,15.68,0.03,16.654,0.019,0.974,0.035510562
2603,296.19197,-14.80892,15.67,0.04,16.949,0.023,1.279,0.046141088
2604,296.25003,-14.88985,15.62,0.05,17.376,0.032,1.756,0.059363288
2605,296.10685,-14.7645,15.86,0.04,16.336,0.015,0.476,0.042720019
2606,296.30716,-14.71606,15.81,0.05,16.384,0.014,0.574,0.05192302
2607,296.34354,-14.73024,15.73,0.06,16.508,0.015,0.778,0.061846584
2609,296.18897,-14.91205,15.74,0.05,16.681,0.019,0.941,0.053488316
2610,296.36466,-14.8653,15.72,0.05,17.454,0.029,1.734,0.057801384
2611,296.0606,-14.79584,15.74,0.04,16.66,0.021,0.92,0.045177428
2612,296.16568,-14.72055,15.72,0.05,16.157,0.012,0.437,0.051419841
2613,296.09113,-14.74182,16.81,0.28,16.594,0.018,-0.216,0.280577975
2614,296.23674,-14.75639,15.83,0.05,16.708,0.019,0.878,0.053488316
2615,296.27181,-14.80144,15.86,0.06,17.641,0.039,1.781,0.071561163
2616,296.09287,-14.8589,15.61,0.06,15.942,0.012,0.332,0.061188234
2617,296.3014,-14.88704,15.71,0.03,16.621,0.018,0.911,0.034985711
2618,296.23888,-14.85515,15.56,0.06,16.594,0.018,1.034,0.062641839
2619,296.25967,-14.71721,15.94,0.03,19.079,0.124,3.139,0.127577427
2620,296.2761,-14.75169,15.6,0.04,17.531,0.036,1.931,0.053814496
2621,296.30247,-14.70793,15.8,0.05,16.652,0.017,0.852,0.052810984
2622,296.25074,-14.82453,15.85,0.19,17.455,0.034,1.605,0.193018134
2623,296.44206,-14.86384,15.78,0.09,16.76,0.017,0.98,0.091591484
2624,296.42163,-14.81208,15.79,0.06,16.837,0.018,1.047,0.062641839
2625,296.08376,-14.72388,15.65,0.04,17.549,0.038,1.899,0.055172457
2626,296.07207,-14.95904,15.67,0.06,15.962,0.011,0.292,0.061
2627,296.15238,-14.78843,15.58,0.05,17.135,0.027,1.555,0.056824291
2628,296.27614,-14.8946,15.69,0.03,16.399,0.015,0.709,0.03354102
2629,296.34915,-14.70918,15.79,0.03,16.773,0.019,0.983,0.035510562
