ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
4562,3,296.15927,-14.88003,16.3,0.03,17.669,0.041,1.369,0.050803543
4565,3,296.21426,-14.82984,16.19,0.05,17.548,0.037,1.358,0.062201286
4570,3,296.25585,-14.85942,16.25,0.04,17.49,0.035,1.24,0.053150729
4576,3,296.36639,-14.84041,16.37,0.05,17.722,0.035,1.352,0.061032778
4578,3,296.36095,-14.86132,16.25,0.05,17.539,0.03,1.289,0.058309519
4584,3,296.18352,-14.82437,16.25,0.06,17.58,0.038,1.33,0.071021124
4585,3,296.2959,-14.7827,16.28,0.05,17.619,0.039,1.339,0.063411355
4586,3,296.36325,-14.88085,16.13,0.04,17.439,0.028,1.309,0.048826222
4590,3,296.2309,-14.88649,16.35,0.07,17.677,0.041,1.327,0.081123363
4598,3,296.42079,-14.89337,16.11,0.05,17.442,0.028,1.332,0.057306195
4599,3,296.40802,-14.77471,16.3,0.07,17.679,0.034,1.379,0.077820306
4604,3,296.19501,-14.84693,16.18,0.06,17.468,0.035,1.288,0.06946222
4611,3,296.27525,-14.78601,16.27,0.03,17.638,0.039,1.368,0.049203658
4620,3,296.26485,-14.77587,16.34,0.04,17.552,0.037,1.212,0.054488531
4624,3,296.21656,-14.89174,16.27,0.05,17.466,0.034,1.196,0.060464866
4626,3,296.22391,-14.814,16.2,0.06,17.517,0.036,1.317,0.069971423
4637,3,296.18842,-14.83605,16.4,0.07,17.653,0.04,1.253,0.080622577
4638,3,296.14821,-14.80122,16.55,0.05,17.965,0.052,1.415,0.072138755
4639,3,296.27227,-14.68886,16.43,0.05,17.592,0.036,1.162,0.061611687
4641,3,296.13642,-14.82867,16.46,0.05,17.74,0.043,1.28,0.065946948
4644,3,296.34009,-14.80917,16.5,0.04,17.693,0.034,1.193,0.052497619
4647,3,296.28098,-14.78284,16.24,0.06,17.45,0.034,1.21,0.068963759
4679,3,296.15138,-14.84778,16.22,0.04,17.575,0.038,1.355,0.055172457
4680,3,296.25821,-14.83541,16.25,0.06,17.627,0.039,1.377,0.071561163
4686,3,296.25858,-14.72579,16.45,0.06,17.778,0.044,1.328,0.074404301
4687,3,296.20082,-14.76916,16.34,0.06,17.677,0.041,1.337,0.072670489
4691,3,296.29017,-14.87698,16.34,0.04,17.688,0.041,1.348,0.057280014
4695,3,296.2721,-14.90398,16.38,0.05,17.607,0.038,1.227,0.062801274
4698,3,296.16757,-14.89311,16.32,0.03,17.6,0.039,1.28,0.049203658
4699,3,296.27786,-14.83573,16.12,0.05,17.574,0.037,1.454,0.062201286
4700,3,296.38096,-14.88393,16.37,0.05,17.628,0.033,1.258,0.059908263
4704,3,296.33975,-14.78115,16.26,0.05,17.53,0.03,1.27,0.058309519
4711,3,296.25638,-14.73162,16.71,0.05,17.85,0.047,1.14,0.068622154
4713,3,296.34198,-14.82333,16.63,0.06,18.183,0.05,1.553,0.078102497
4721,3,296.38561,-14.67208,16.53,0.07,17.714,0.04,1.184,0.080622577
4726,3,296.16221,-14.77894,16.35,0.05,17.681,0.041,1.331,0.064660653
4727,3,296.14102,-14.8926,16.23,0.04,17.587,0.038,1.357,0.055172457
4739,3,296.06741,-14.8123,16.47,0.07,17.652,0.045,1.182,0.083216585
4747,3,296.21522,-14.8194,16.23,0.03,17.493,0.036,1.263,0.046861498
4755,3,296.25433,-14.81685,16.2,0.04,17.623,0.039,1.423,0.055865911
4758,3,296.27726,-14.88006,16.35,0.05,17.638,0.039,1.288,0.063411355
4766,3,296.22739,-14.80798,16.41,0.05,17.761,0.044,1.351,0.066603303
4767,3,296.23474,-14.64469,16.49,0.1,17.827,0.043,1.337,0.108853112
4769,3,296.17857,-14.80132,16.17,0.06,17.429,0.034,1.259,0.068963759
4771,3,296.23096,-14.89143,16.44,0.03,17.612,0.039,1.172,0.049203658
4773,3,296.21131,-14.83594,16.35,0.05,17.544,0.037,1.194,0.062201286
4779,3,296.2613,-14.74152,16.36,0.03,17.542,0.036,1.182,0.046861498
4780,3,296.34557,-14.78871,16.37,0.04,17.608,0.032,1.238,0.051224994
4787,3,296.28178,-14.94347,16.38,0.05,17.61,0.038,1.23,0.062801274
4789,3,296.21893,-14.85304,16.29,0.03,17.657,0.04,1.367,0.05
4792,3,296.21388,-14.83823,16.36,0.06,17.592,0.039,1.232,0.071561163
4794,3,296.14535,-14.72123,16.36,0.06,17.672,0.038,1.312,0.071021124
4798,3,296.2981,-14.75729,16.58,0.04,17.81,0.045,1.23,0.060207973
4800,3,296.18158,-14.87131,16.4,0.05,17.746,0.043,1.346,0.065946948
4802,3,296.3895,-14.8943,16.22,0.05,17.436,0.028,1.216,0.057306195
4807,3,296.26517,-14.8309,16.36,0.04,17.717,0.042,1.357,0.058
4812,3,296.31316,-14.88098,16.33,0.05,17.743,0.042,1.413,0.065299311
4814,3,296.17279,-14.80076,16.49,0.05,17.66,0.04,1.17,0.064031242
4818,3,296.2279,-14.83889,16.33,0.05,17.539,0.037,1.209,0.062201286
4819,3,296.17866,-14.85963,16.3,0.04,17.584,0.038,1.284,0.055172457
4822,3,296.18005,-14.76461,16.56,0.04,17.761,0.044,1.201,0.059464275
4829,3,296.37752,-14.67044,16.44,0.07,17.646,0.038,1.206,0.079649231
4830,3,296.24394,-14.81704,16.31,0.04,17.591,0.039,1.281,0.055865911
4833,3,296.22931,-14.68289,16.65,0.08,17.933,0.047,1.283,0.092784697
4838,3,296.29974,-14.73436,16.33,0.04,17.679,0.04,1.349,0.056568542
4843,3,296.35139,-14.84057,16.45,0.06,17.695,0.034,1.245,0.068963759
4850,3,296.35508,-14.67793,16.46,0.05,17.726,0.041,1.266,0.064660653
4853,3,296.2354,-14.88074,16.58,0.06,17.903,0.049,1.323,0.077466122
4863,3,296.21167,-14.82502,16.59,0.04,17.816,0.047,1.226,0.061717096
4864,3,296.20735,-14.80402,16.48,0.07,17.829,0.047,1.349,0.084314886
4865,3,296.19107,-14.72204,16.28,0.05,17.639,0.037,1.359,0.062201286
4869,3,296.30466,-14.86675,16.32,0.04,17.519,0.035,1.199,0.053150729
4871,3,296.21684,-14.904,16.32,0.04,17.614,0.039,1.294,0.055865911
4875,3,296.25067,-14.799,16.27,0.05,17.522,0.036,1.252,0.061611687
4877,3,296.23175,-14.84139,16.39,0.06,17.725,0.043,1.335,0.073817342
4878,3,296.13523,-14.83811,16.33,0.06,17.57,0.038,1.24,0.071021124
4881,3,296.41809,-14.8256,16.48,0.07,17.639,0.033,1.159,0.07738863
4883,3,296.2857,-14.7437,16.43,0.03,17.682,0.04,1.252,0.05
4889,3,296.29858,-14.84849,16.39,0.05,17.851,0.046,1.461,0.067941151
4892,3,296.31885,-14.87736,16.47,0.04,17.652,0.033,1.182,0.051855569
4896,3,296.12655,-14.79274,16.53,0.04,17.854,0.047,1.324,0.061717096
4897,3,296.21889,-14.79887,16.26,0.07,17.586,0.039,1.326,0.080131143
4898,3,296.10817,-14.85552,16.32,0.04,17.514,0.036,1.194,0.053814496
4900,3,296.26871,-14.81984,16.34,0.05,17.718,0.042,1.378,0.065299311
4901,3,296.23111,-14.78794,16.32,0.04,17.58,0.038,1.26,0.055172457
4905,3,296.23987,-14.80439,15.91,0.05,17.36,0.032,1.45,0.059363288
4906,3,296.21306,-14.84115,16.28,0.05,17.554,0.037,1.274,0.062201286
4911,3,296.15384,-14.78599,16.35,0.05,17.53,0.036,1.18,0.061611687
4912,3,296.29368,-14.83825,16.39,0.07,17.922,0.049,1.532,0.085445889
4926,3,296.3759,-14.87613,16.41,0.05,17.948,0.042,1.538,0.065299311
4932,3,296.29866,-14.78989,16.26,0.04,17.576,0.037,1.316,0.054488531
4938,3,296.26625,-14.77038,16.48,0.05,17.711,0.042,1.231,0.065299311
4939,3,296.26598,-14.67767,16.62,0.05,17.771,0.041,1.151,0.064660653
4940,3,296.35164,-14.79171,16.36,0.07,17.53,0.03,1.17,0.076157731
4942,3,296.39459,-14.66821,16.48,0.06,17.697,0.04,1.217,0.072111026
4943,3,296.37903,-14.68619,16.58,0.06,17.75,0.042,1.17,0.073239334
4945,3,296.42888,-14.87573,16.38,0.05,17.575,0.031,1.195,0.058830264
4951,3,296.29334,-14.88434,16.39,0.05,17.643,0.039,1.253,0.063411355
4959,3,296.30568,-14.8779,16.44,0.05,17.898,0.048,1.458,0.069310894
4961,3,296.18743,-14.71755,16.37,0.04,17.671,0.038,1.301,0.055172457
4962,3,296.31384,-14.85501,16.46,0.06,17.78,0.043,1.32,0.073817342
4964,3,296.13133,-14.73536,16.45,0.06,17.815,0.045,1.365,0.075
4965,3,296.21336,-14.78757,16.39,0.02,17.754,0.044,1.364,0.048332184
4971,3,296.27664,-14.78435,16.37,0.05,17.611,0.039,1.241,0.063411355
4977,3,296.30238,-14.71704,16.5,0.04,17.636,0.037,1.136,0.054488531
4991,3,296.24652,-14.89325,16.43,0.07,17.894,0.048,1.464,0.084876381
4996,3,296.33801,-14.87081,16.4,0.09,17.581,0.032,1.181,0.095519631
5000,3,296.26731,-14.86028,16.39,0.02,17.723,0.042,1.333,0.046518813
5001,3,296.24832,-14.91895,16.45,0.05,18.002,0.053,1.552,0.072862885
5007,3,296.30325,-14.81482,16.54,0.05,17.86,0.047,1.32,0.068622154
5008,3,296.21987,-14.6929,16.42,0.03,17.635,0.037,1.215,0.047634021
5010,3,296.28379,-14.77968,16.46,0.04,17.66,0.04,1.2,0.056568542
5012,3,296.1823,-14.81576,16.17,0.04,17.583,0.038,1.413,0.055172457
5017,3,296.29563,-14.82392,16.28,0.04,17.794,0.044,1.514,0.059464275
5034,3,296.20566,-14.78514,16.38,0.03,17.814,0.046,1.434,0.054918121
5036,3,296.21372,-14.79466,16.47,0.04,17.685,0.042,1.215,0.058
5041,3,296.38581,-14.86732,16.25,0.05,17.635,0.033,1.385,0.059908263
5043,3,296.21488,-14.72319,16.53,0.08,17.677,0.038,1.147,0.088566359
5045,3,296.27881,-14.79945,16.64,0.05,17.79,0.044,1.15,0.066603303
5047,3,296.19557,-14.78589,16.37,0.06,17.711,0.042,1.341,0.073239334
5061,3,296.24634,-14.6719,16.62,0.09,17.763,0.041,1.143,0.098898938
5064,3,296.15938,-14.76592,16.51,0.04,17.673,0.041,1.163,0.057280014
5070,3,296.28961,-14.83484,16.47,0.05,17.816,0.045,1.346,0.06726812
5075,3,296.24794,-14.94307,16.46,0.04,17.888,0.048,1.428,0.062481997
5077,3,296.25212,-14.79961,16.46,0.04,17.931,0.05,1.471,0.064031242
5078,3,296.2575,-14.80349,16.56,0.04,18.048,0.056,1.488,0.068818602
5083,3,296.22506,-14.85541,16.49,0.03,17.798,0.045,1.308,0.054083269
5084,3,296.19775,-14.73177,16.5,0.04,17.735,0.043,1.235,0.058728187
5085,3,296.19134,-14.78693,16.46,0.06,17.833,0.046,1.373,0.075604233
5086,3,296.25468,-14.75681,16.54,0.05,18.007,0.053,1.467,0.072862885
5087,3,296.29351,-14.7174,16.36,0.05,17.823,0.043,1.463,0.065946948
5089,3,296.15148,-14.94698,16.53,0.07,17.917,0.049,1.387,0.085445889
5090,3,296.32112,-14.874,16.39,0.06,17.704,0.035,1.314,0.06946222
5091,3,296.15496,-14.69201,16.57,0.04,17.839,0.044,1.269,0.059464275
5093,3,296.39794,-14.68032,16.67,0.07,17.895,0.047,1.225,0.084314886
5102,3,296.30463,-14.76789,16.34,0.04,17.763,0.043,1.423,0.058728187
5109,3,296.19316,-14.82518,16.4,0.05,17.825,0.046,1.425,0.067941151
5115,3,296.26288,-14.76876,16.44,0.05,17.647,0.04,1.207,0.064031242
5116,3,296.33137,-14.82697,16.38,0.06,17.657,0.033,1.277,0.068476273
5121,3,296.25103,-14.89511,16.5,0.05,17.747,0.043,1.247,0.065946948
5123,3,296.19958,-14.83727,16.44,0.06,17.854,0.048,1.414,0.076837491
5133,3,296.23787,-14.7183,16.33,0.08,17.509,0.034,1.179,0.086925255
5140,3,296.40666,-14.87068,16.41,0.05,17.745,0.036,1.335,0.061611687
5141,3,296.17408,-14.82816,16.63,0.04,18.047,0.055,1.417,0.068007353
5146,3,296.12527,-14.76759,16.64,0.07,17.915,0.049,1.275,0.085445889
5155,3,296.26355,-14.73274,16.39,0.05,17.833,0.046,1.443,0.067941151
5156,3,296.22712,-14.80943,16.45,0.06,17.677,0.041,1.227,0.072670489
5160,3,296.28167,-14.75566,16.42,0.04,17.681,0.04,1.261,0.056568542
5168,3,296.19875,-14.7939,16.21,0.04,17.74,0.043,1.53,0.058728187
5171,3,296.20815,-14.81864,16.44,0.07,17.633,0.04,1.193,0.080622577
5172,3,296.23577,-14.7844,16.36,0.05,17.551,0.037,1.191,0.062201286
5175,3,296.18876,-14.87403,16.55,0.06,17.872,0.048,1.322,0.076837491
5178,3,296.22474,-14.89872,16.39,0.04,17.656,0.04,1.266,0.056568542
5192,3,296.16294,-14.77604,16.49,0.04,17.668,0.04,1.178,0.056568542
5201,3,296.11321,-14.8616,16.44,0.05,17.78,0.045,1.34,0.06726812
5202,3,296.34326,-14.8827,16.39,0.06,17.651,0.033,1.261,0.068476273
5204,3,296.25736,-14.77805,16.5,0.03,17.9,0.049,1.4,0.05745433
5209,3,296.29445,-14.75744,16.44,0.03,17.742,0.042,1.302,0.051613952
5226,3,296.35025,-14.7289,16.55,0.06,17.774,0.036,1.224,0.069971423
5232,3,296.25805,-14.79324,16.46,0.05,17.909,0.049,1.449,0.070007142
5236,3,296.13361,-14.79993,16.66,0.04,17.779,0.044,1.119,0.059464275
5238,3,296.28476,-14.83965,16.53,0.04,17.812,0.045,1.282,0.060207973
5244,3,296.07123,-14.78998,15.8,0.1,17.178,0.031,1.378,0.104694795
5248,3,296.39336,-14.83849,16.53,0.05,17.848,0.038,1.318,0.062801274
5252,3,296.10899,-14.96288,16.22,0.06,17.509,0.035,1.289,0.06946222
5254,3,296.19237,-14.79986,16.42,0.05,17.664,0.041,1.244,0.064660653
5269,3,296.21003,-14.79523,16.36,0.04,17.788,0.045,1.428,0.060207973
5272,3,296.23161,-14.83045,16.43,0.05,17.781,0.044,1.351,0.066603303
5273,3,296.27961,-14.74953,16.36,0.04,17.637,0.039,1.277,0.055865911
5280,3,296.19788,-14.81635,16.46,0.03,17.717,0.043,1.257,0.052430907
5281,3,296.2607,-14.8396,16.39,0.06,17.731,0.042,1.341,0.073239334
5289,3,296.17385,-14.83427,16.55,0.05,18.015,0.054,1.465,0.073593478
5292,3,296.34522,-14.78407,16.56,0.06,17.741,0.036,1.181,0.069971423
5296,3,296.25758,-14.76244,16.36,0.04,17.615,0.039,1.255,0.055865911
5300,3,296.3824,-14.86543,16.4,0.05,17.567,0.031,1.167,0.058830264
5304,3,296.21164,-14.78635,16.6,0.05,17.738,0.043,1.138,0.065946948
5319,3,296.29491,-14.74437,16.49,0.05,17.632,0.039,1.142,0.063411355
5321,3,296.40489,-14.85389,16.7,0.06,17.927,0.041,1.227,0.072670489
5327,3,296.33848,-14.87238,16.53,0.05,17.661,0.033,1.131,0.059908263
5348,3,296.1537,-14.8867,16.6,0.05,18.005,0.054,1.405,0.073593478
5349,3,296.20199,-14.79924,16.47,0.03,17.961,0.052,1.491,0.060033324
5357,3,296.25588,-14.7794,16.39,0.05,17.761,0.043,1.371,0.065946948
5358,3,296.38576,-14.88237,16.55,0.05,17.874,0.039,1.324,0.063411355
5361,3,296.27921,-14.6475,16.52,0.06,17.865,0.044,1.345,0.074404301
5370,3,296.30484,-14.72449,16.59,0.07,17.951,0.048,1.361,0.084876381
5377,3,296.25187,-14.68567,16.7,0.07,17.847,0.044,1.147,0.082680106
5378,3,296.18605,-14.85888,16.5,0.05,17.79,0.045,1.29,0.06726812
5383,3,296.06713,-14.81328,16.48,0.08,17.802,0.051,1.322,0.0948736
5386,3,296.11722,-14.84352,16.45,0.03,17.738,0.043,1.288,0.052430907
5387,3,296.23251,-14.92879,16.28,0.03,17.686,0.041,1.406,0.050803543
5390,3,296.19174,-14.85774,16.44,0.03,17.902,0.049,1.462,0.05745433
5391,3,296.30909,-14.82464,16.61,0.05,17.892,0.048,1.282,0.069310894
5398,3,296.31438,-14.73307,16.39,0.06,17.639,0.039,1.249,0.071561163
5399,3,296.21424,-14.90808,16.51,0.05,17.861,0.047,1.351,0.068622154
5403,3,296.24791,-14.73489,16.5,0.06,17.874,0.048,1.374,0.076837491
5404,3,296.36169,-14.73731,16.47,0.05,17.651,0.033,1.181,0.059908263
5405,3,296.06223,-14.82333,16.41,0.07,17.868,0.054,1.458,0.088408144
5406,3,296.11787,-14.89647,16.69,0.08,17.798,0.045,1.108,0.091787799
5420,3,296.31048,-14.81306,16.56,0.07,17.709,0.041,1.149,0.081123363
5422,3,296.38439,-14.8863,16.54,0.05,17.705,0.034,1.165,0.060464866
5425,3,296.18938,-14.84522,16.35,0.05,17.704,0.042,1.354,0.065299311
5433,3,296.32764,-14.83935,16.47,0.04,17.754,0.036,1.284,0.053814496
5440,3,296.22806,-14.82622,16.45,0.05,17.768,0.044,1.318,0.066603303
5451,3,296.19895,-14.81208,16.43,0.05,17.796,0.045,1.366,0.06726812
5452,3,296.24447,-14.89144,16.57,0.04,17.696,0.041,1.126,0.057280014
5455,3,296.18435,-14.79921,16.39,0.03,17.829,0.046,1.439,0.054918121
5459,3,296.23582,-14.83905,16.41,0.05,17.653,0.04,1.243,0.064031242
5471,3,296.12407,-14.72918,16.54,0.04,17.814,0.045,1.274,0.060207973
5474,3,296.25222,-14.78154,16.45,0.05,17.673,0.04,1.223,0.064031242
5484,3,296.30999,-14.81261,16.66,0.06,18.009,0.053,1.349,0.08005623
5485,3,296.35538,-14.81831,16.45,0.04,17.734,0.035,1.284,0.053150729
5493,3,296.20719,-14.7776,16.48,0.04,17.714,0.042,1.234,0.058
5496,3,296.2237,-14.8403,16.39,0.07,17.71,0.042,1.32,0.081633327
5497,3,296.22445,-14.8955,16.33,0.05,17.716,0.042,1.386,0.065299311
5505,3,296.23119,-14.77843,16.55,0.04,17.865,0.048,1.315,0.062481997
5508,3,296.34279,-14.76019,16.6,0.06,17.819,0.038,1.219,0.071021124
5523,3,296.20058,-14.81046,16.58,0.06,17.865,0.048,1.285,0.076837491
5524,3,296.32596,-14.82033,16.34,0.06,17.655,0.033,1.315,0.068476273
5528,3,296.15743,-14.77027,16.46,0.07,17.698,0.041,1.238,0.081123363
5529,3,296.35183,-14.83,16.41,0.07,17.677,0.034,1.267,0.077820306
5530,3,296.25941,-14.72565,16.47,0.04,17.715,0.042,1.245,0.058
5540,3,296.33065,-14.72123,16.56,0.02,17.693,0.034,1.133,0.039446166
5541,3,296.31564,-14.93097,16.6,0.06,17.883,0.047,1.283,0.076216796
5545,3,296.24918,-14.81157,16.71,0.06,17.874,0.049,1.164,0.077466122
5548,3,296.37052,-14.84504,16.37,0.06,17.702,0.034,1.332,0.068963759
5550,3,296.19251,-14.90135,16.45,0.05,17.672,0.041,1.222,0.064660653
5561,3,296.24253,-14.80351,16.71,0.05,18.038,0.055,1.328,0.074330344
5567,3,296.20936,-14.80701,16.53,0.04,17.835,0.047,1.305,0.061717096
5572,3,296.22164,-14.68238,16.61,0.06,17.848,0.044,1.238,0.074404301
5579,3,296.2211,-14.77868,16.41,0.03,17.706,0.042,1.296,0.051613952
5589,3,296.27322,-14.76203,16.65,0.06,17.792,0.044,1.142,0.074404301
5590,3,296.21693,-14.8117,16.71,0.09,17.838,0.047,1.128,0.101533246
5592,3,296.2592,-14.74124,16.49,0.05,17.792,0.044,1.302,0.066603303
5593,3,296.30866,-14.77221,16.58,0.07,18.015,0.053,1.435,0.087800911
5597,3,296.14522,-14.76161,16.68,0.06,17.921,0.05,1.241,0.078102497
5598,3,296.18674,-14.80426,16.47,0.04,17.875,0.048,1.405,0.062481997
5602,3,296.30608,-14.7237,16.54,0.04,17.855,0.044,1.315,0.059464275
5604,3,296.32214,-14.74441,16.51,0.04,17.795,0.037,1.285,0.054488531
5611,3,296.21624,-14.83662,16.69,0.03,17.795,0.045,1.105,0.054083269
5616,3,296.23387,-14.78914,16.42,0.06,17.75,0.044,1.33,0.074404301
5617,3,296.24652,-14.74062,16.71,0.06,17.872,0.047,1.162,0.076216796
5622,3,296.2983,-14.74128,16.62,0.05,17.836,0.046,1.216,0.067941151
5627,3,296.09663,-14.88143,16.52,0.08,17.981,0.052,1.461,0.095414884
5637,3,296.15212,-14.67439,16.69,0.05,17.858,0.044,1.168,0.066603303
5638,3,296.29603,-14.8618,16.56,0.04,17.968,0.051,1.408,0.064815122
5642,3,296.26745,-14.80683,16.52,0.06,17.859,0.047,1.339,0.076216796
5655,3,296.17132,-14.74525,16.59,0.06,18.02,0.054,1.43,0.080721744
5660,3,296.2149,-14.79393,16.55,0.06,17.744,0.044,1.194,0.074404301
5662,3,296.28434,-14.79519,16.51,0.06,17.721,0.042,1.211,0.073239334
5665,3,296.24883,-14.83193,16.42,0.06,17.597,0.038,1.177,0.071021124
5666,3,296.37345,-14.78251,16.52,0.07,17.832,0.038,1.312,0.079649231
5667,3,296.2471,-14.72296,16.7,0.08,18.125,0.056,1.425,0.097652445
5671,3,296.29803,-14.80864,16.52,0.03,17.853,0.047,1.333,0.055758407
5675,3,296.198,-14.84952,16.49,0.05,17.777,0.044,1.287,0.066603303
5688,3,296.16966,-14.77442,16.55,0.06,17.922,0.05,1.372,0.078102497
5697,3,296.18039,-14.93477,16.58,0.05,17.969,0.052,1.389,0.072138755
5701,3,296.31653,-14.84446,16.55,0.02,17.693,0.034,1.143,0.039446166
5708,3,296.17389,-14.85556,16.37,0.05,17.837,0.047,1.467,0.068622154
5716,3,296.35219,-14.72329,16.48,0.06,17.672,0.034,1.192,0.068963759
5717,3,296.30728,-14.81123,16.53,0.05,18.016,0.053,1.486,0.072862885
5726,3,296.29154,-14.80585,16.56,0.04,18.055,0.055,1.495,0.068007353
5727,3,296.35733,-14.92149,16.49,0.05,17.726,0.035,1.236,0.061032778
5733,3,296.12778,-14.72983,16.48,0.09,17.725,0.042,1.245,0.099317672
5734,3,296.17146,-14.78284,16.62,0.03,17.741,0.043,1.121,0.052430907
5740,3,296.1823,-14.78831,16.55,0.04,17.802,0.045,1.252,0.060207973
5743,3,296.20016,-14.81259,16.57,0.05,17.91,0.05,1.34,0.070710678
5744,3,296.16823,-14.84602,16.54,0.07,17.785,0.045,1.245,0.083216585
5746,3,296.06439,-14.81039,16.61,0.07,17.869,0.054,1.259,0.088408144
5753,3,296.35682,-14.66391,16.62,0.06,17.828,0.045,1.208,0.075
5761,3,296.23915,-14.82675,16.68,0.06,18.133,0.059,1.453,0.084148678
5770,3,296.20185,-14.75221,16.55,0.03,18.067,0.056,1.517,0.063529521
5777,3,296.25749,-14.87785,16.64,0.02,17.947,0.05,1.307,0.053851648
5780,3,296.39093,-14.74783,16.66,0.05,17.828,0.038,1.168,0.062801274
5782,3,296.23069,-14.83333,16.52,0.05,17.825,0.046,1.305,0.067941151
5784,3,296.18217,-14.79971,16.66,0.07,17.866,0.048,1.206,0.084876381
5785,3,296.30397,-14.81481,16.62,0.04,17.866,0.047,1.246,0.061717096
5787,3,296.20055,-14.80013,16.51,0.04,17.786,0.045,1.276,0.060207973
5790,3,296.38282,-14.70994,16.63,0.09,17.795,0.043,1.165,0.099744674
5800,3,296.36793,-14.71295,16.43,0.05,17.585,0.036,1.155,0.061611687
5801,3,296.20589,-14.86607,16.65,0.05,18.091,0.057,1.441,0.07582216
5803,3,296.23929,-14.89543,16.47,0.06,17.837,0.046,1.367,0.075604233
5820,3,296.23801,-14.79889,16.4,0.05,17.814,0.045,1.414,0.06726812
5830,3,296.21218,-14.76604,16.56,0.06,17.72,0.042,1.16,0.073239334
5851,3,296.28051,-14.81608,16.53,0.06,17.938,0.05,1.408,0.078102497
5859,3,296.20181,-14.81716,16.67,0.04,17.987,0.053,1.317,0.066400301
5861,3,296.28436,-14.75967,16.46,0.04,17.737,0.042,1.277,0.058
5867,3,296.35447,-14.68034,16.42,0.06,17.628,0.038,1.208,0.071021124
5879,3,296.22521,-14.84133,16.32,0.04,17.726,0.043,1.406,0.058728187
5881,3,296.13989,-14.72895,16.57,0.07,17.796,0.045,1.226,0.083216585
5885,3,296.23803,-14.77897,16.66,0.05,18.134,0.059,1.474,0.077336925
5886,3,296.17531,-14.72165,16.62,0.04,17.985,0.049,1.365,0.063253458
5891,3,296.23129,-14.88549,16.66,0.04,18.004,0.053,1.344,0.066400301
5895,3,296.30407,-14.79472,16.61,0.05,17.916,0.049,1.306,0.070007142
5900,3,296.13569,-14.70243,16.57,0.07,17.759,0.041,1.189,0.081123363
5901,3,296.27619,-14.76871,16.52,0.06,17.704,0.041,1.184,0.072670489
5905,3,296.16735,-14.787,16.69,0.04,17.811,0.046,1.121,0.060959003
5908,3,296.08641,-14.86023,16.61,0.05,17.87,0.054,1.26,0.073593478
5911,3,296.41533,-14.75744,16.71,0.08,17.906,0.04,1.196,0.089442719
5914,3,296.34036,-14.80442,16.57,0.03,17.831,0.038,1.261,0.048414874
5916,3,296.21375,-14.80985,16.58,0.05,17.93,0.051,1.35,0.071421285
5921,3,296.18755,-14.86339,16.66,0.06,18.029,0.054,1.369,0.080721744
5925,3,296.25033,-14.74839,16.71,0.03,18.02,0.053,1.31,0.06090156
5930,3,296.11674,-14.82346,16.47,0.06,17.624,0.039,1.154,0.071561163
5931,3,296.10877,-14.76067,16.59,0.03,17.823,0.046,1.233,0.054918121
5948,3,296.29098,-14.77072,16.56,0.04,17.984,0.052,1.424,0.065604878
5949,3,296.24968,-14.78571,16.41,0.04,17.879,0.048,1.469,0.062481997
5951,3,296.31122,-14.78816,16.51,0.05,17.833,0.046,1.323,0.067941151
5952,3,296.26221,-14.74027,16.62,0.04,17.928,0.05,1.308,0.064031242
5958,3,296.18545,-14.774,16.58,0.05,17.966,0.052,1.386,0.072138755
5960,3,296.18745,-14.82068,16.47,0.04,17.785,0.045,1.315,0.060207973
5974,3,296.21794,-14.80178,16.54,0.08,17.738,0.044,1.198,0.091301698
5978,3,296.2639,-14.66034,16.5,0.06,17.718,0.04,1.218,0.072111026
6000,3,296.08402,-14.86516,16.7,0.03,17.95,0.058,1.25,0.065299311
6002,3,296.23229,-14.78661,16.63,0.05,18.079,0.057,1.449,0.07582216
6013,3,296.29201,-14.80538,16.5,0.07,17.975,0.051,1.475,0.086608314
6017,3,296.21577,-14.75577,16.55,0.05,17.829,0.046,1.279,0.067941151
6018,3,296.29516,-14.86733,16.69,0.06,18.172,0.06,1.482,0.084852814
6020,3,296.12968,-14.81091,16.66,0.03,17.995,0.053,1.335,0.06090156
6022,3,296.27279,-14.85225,16.59,0.04,18.044,0.054,1.454,0.06720119
6023,3,296.22076,-14.75581,16.57,0.07,17.957,0.052,1.387,0.087200917
6028,3,296.24988,-14.69408,16.6,0.07,17.844,0.044,1.244,0.082680106
6031,3,296.05333,-14.67282,16.63,0.17,17.84,0.048,1.21,0.17664654
6032,3,296.22051,-14.79894,16.64,0.06,17.968,0.052,1.328,0.079397733
6038,3,296.26858,-14.7835,16.54,0.04,17.774,0.044,1.234,0.059464275
6054,3,296.28029,-14.76016,16.42,0.06,17.69,0.041,1.27,0.072670489
6063,3,296.2239,-14.86918,16.59,0.04,17.82,0.046,1.23,0.060959003
6064,3,296.22577,-14.70739,16.61,0.04,17.982,0.049,1.372,0.063253458
6080,3,296.06929,-14.74356,16.66,0.08,17.922,0.056,1.262,0.097652445
6098,3,296.30547,-14.84012,16.66,0.04,18.19,0.061,1.53,0.072945185
6101,3,296.18251,-14.82978,16.67,0.05,17.808,0.046,1.138,0.067941151
6103,3,296.20792,-14.75498,16.63,0.04,17.838,0.046,1.208,0.060959003
6105,3,296.25131,-14.86156,16.61,0.06,17.99,0.052,1.38,0.079397733
