,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
2219,2220,296.19742,-14.767339999999999,16.38,0.1,0.72,15.54,0.07,-0.02,15.67,0.07,-0.06,14.91,0.06,-0.18,12.18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
2869,2870,296.107,-14.824639999999999,16.62,0.06,0.09,15.83,0.06,0.03,16.23,0.24,0.57,15.27,0.1,-9999.0,12.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
2974,2975,296.05172000000005,-14.713410000000001,17.22,0.24,1.52,15.87,0.04,0.19,15.45,0.09,-0.37,15.58,0.16,-0.02,11.87,0.07,0.14430794306676903,296.051758,-14.713394000000001,16.188,0.013999999999999999,15.847000000000001,0.011000000000000001,15.789000000000001,0.013999999999999999,1,-9999,6
2976,2977,296.4194,-14.841660000000001,16.65,0.11,1.62,15.87,0.14,1.21,15.11,0.05,0.12,15.56,0.09,0.65,11.99,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
2982,2983,296.27317,-14.84772,16.36,0.05,0.08,15.87,0.04,0.01,15.39,0.05,0.01,14.89,0.06,-0.18,10.92,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
2985,2986,296.24979,-14.752289999999999,16.39,0.06,0.53,15.87,0.04,0.29,15.32,0.05,0.19,14.8,0.03,0.24,11.39,0.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3082,3083,296.2347,-14.77015,16.09,0.05,0.22,15.91,0.07,0.11,15.93,0.08,0.17,16.86,0.29,-9999.0,12.48,-9999.0,0.293870396577796,296.234619,-14.770126999999999,16.224,0.013999999999999999,16.148,0.017,16.230999999999998,0.022000000000000002,1,1,6
3083,3084,296.15795,-14.91775,16.66,0.04,0.22,15.91,0.06,0.04,15.5,0.06,-0.42,15.23,0.12,0.32,10.71,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3129,3130,296.44104,-14.86496,16.62,0.06,0.1,15.93,0.08,-0.06,15.15,0.04,-0.02,15.05,0.11,0.81,11.2,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3153,3154,296.13692000000003,-14.77568,16.4,0.09,0.31,15.93,0.11,0.25,15.79,0.1,0.39,14.68,0.1,0.89,10.51,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3184,3185,296.26319,-14.912889999999999,16.56,0.25,1.37,15.94,0.17,0.79,14.93,0.04,-0.3,15.25,0.19,-9999.0,11.38,0.22,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3294,3295,296.1823,-14.91775,16.67,0.06,0.69,15.98,0.09,0.09,15.41,0.05,0.13,15.24,0.1,0.1,11.14,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3296,3297,296.20349,-14.701360000000001,16.56,0.1,0.58,15.98,0.04,0.13,15.69,0.04,0.08,16.49,0.23,0.21,11.76,0.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3338,3339,296.21348,-14.84426,16.76,0.07,1.45,16.0,0.09,0.83,15.48,0.06,0.26,15.24,0.1,0.32,11.15,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3360,3361,296.12397999999996,-14.91929,16.45,0.1,0.28,16.01,0.1,0.26,15.92,0.08,0.35,14.82,0.14,0.89,10.42,0.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3370,3371,296.43817,-14.835289999999999,16.9,0.06,0.15,16.01,0.1,-0.08,15.26,0.24,-0.02,15.89,0.19,0.08,11.86,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3441,3442,296.215,-14.772210000000001,16.77,0.16,0.85,16.04,0.05,0.06,16.66,0.11,0.04,15.61,0.16,-0.12,13.66,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3479,3480,296.05655,-14.87977,17.01,0.15,0.79,16.05,0.09,0.06,15.69,0.12,-0.1,15.36,0.13,0.1,9.88,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3506,3507,296.21061000000003,-14.94462,16.46,0.08,0.2,16.06,0.11,0.11,16.33,0.08,0.26,15.72,0.11,0.16,12.69,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3507,3508,296.0963,-14.761970000000002,16.8,0.05,0.12,16.06,0.06,-0.01,16.14,0.08,0.53,15.36,0.04,0.26,12.81,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3518,3519,296.20189,-14.908660000000001,16.52,0.06,0.15,16.06,0.07,0.16,16.04,0.08,0.29,15.43,0.1,0.08,11.85,0.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3560,3561,296.0831,-14.840279999999998,16.44,0.06,0.33,16.07,0.06,-0.05,15.77,0.06,-0.62,15.89,0.14,0.01,12.14,-9999.0,0.10936881827374499,296.08306899999997,-14.840275,16.641,0.021,16.266,0.019,16.179000000000002,0.021,1,1,6
3573,3574,296.18926,-14.778929999999999,16.27,0.08,1.75,16.08,0.12,1.66,16.22,0.17,2.17,16.17,0.27,2.47,12.58,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3574,3575,296.16823999999997,-14.70905,16.25,0.16,0.98,16.08,0.1,0.62,15.45,0.11,-0.25,16.57,0.18,-9999.0,12.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3578,3579,296.30349,-14.89812,16.19,0.05,0.22,16.08,0.08,0.22,15.64,0.07,-0.16,16.4,0.2,0.19,12.23,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3582,3583,296.42458,-14.77474,16.81,0.06,0.02,16.08,0.08,-0.2,15.84,0.09,-0.59,15.25,0.1,0.28,10.76,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3591,3592,296.22437,-14.88555,16.77,0.06,0.07,16.08,0.04,0.01,15.65,0.08,0.31,15.46,0.11,0.28,10.85,0.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3593,3594,296.25279,-14.706539999999999,16.26,0.07,0.1,16.08,0.04,0.11,16.49,0.21,-0.06,16.41,0.21,-9999.0,12.12,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3608,3609,296.21079,-14.708779999999999,16.14,0.07,0.04,16.09,0.07,0.01,16.24,0.1,0.37,16.8,0.2,-9999.0,12.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3632,3633,296.39194,-14.65661,16.46,0.1,0.3,16.09,0.06,0.02,15.48,0.12,-0.72,15.87,0.16,0.6,11.28,0.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3653,3654,296.07903999999996,-14.714979999999999,16.48,0.06,0.15,16.1,0.04,0.09,15.83,0.06,0.14,15.79,0.1,0.0,12.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3661,3662,296.40537,-14.72355,16.69,0.05,-0.02,16.11,0.08,0.01,15.35,0.07,-0.21,15.71,0.12,-9999.0,11.95,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3704,3705,296.21635,-14.822029999999998,16.62,0.04,0.64,16.12,0.06,0.46,15.45,0.06,-0.02,14.72,0.04,0.21,10.57,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3719,3720,296.07602,-14.89277,16.68,0.12,0.63,16.12,0.07,0.15,15.49,0.12,-0.26,15.24,0.11,-9999.0,12.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3789,3790,296.0814,-14.735879999999998,16.75,0.07,0.07,16.14,0.06,0.13,15.99,0.09,0.04,15.48,0.1,-0.31,11.58,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3799,3800,296.1018,-14.804160000000001,16.44,0.08,0.31,16.15,0.07,0.32,16.11,0.12,0.22,15.06,0.07,0.17,11.69,0.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3813,3814,296.26656,-14.801820000000001,16.14,0.1,0.24,16.15,0.09,0.13,16.07,0.11,0.14,16.56,0.24,-9999.0,12.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3817,3818,296.06135,-14.76271,16.53,0.07,0.07,16.15,0.04,-0.03,16.77,0.15,0.44,16.42,0.2,-9999.0,12.37,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3820,3821,296.37146,-14.82119,16.16,0.05,-0.08,16.15,0.06,0.0,15.83,0.08,-0.01,16.41,0.15,0.05,12.43,-9999.0,0.117600308123396,296.371429,-14.821176999999999,16.715,0.017,16.362000000000002,0.017,16.313,0.022000000000000002,1,1,6
3823,3824,296.27592000000004,-14.75651,16.27,0.03,0.05,16.15,0.04,-0.07,16.32,0.09,-0.57,16.81,0.25,-9999.0,12.23,-9999.0,0.19038997956783202,296.27587900000003,-14.756475,16.794,0.02,16.444000000000003,0.021,16.456,0.027000000000000003,1,1,6
3834,3835,296.10503,-14.749970000000001,16.88,0.06,0.1,16.15,0.04,-0.03,15.53,0.06,-0.19,15.63,0.23,0.48,11.42,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3836,3837,296.3661,-14.70534,16.12,0.08,-0.01,16.16,0.06,0.07,16.47,0.21,0.11,16.55,0.22,-9999.0,12.37,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3840,3841,296.12547,-14.70629,16.5,0.05,0.12,16.16,0.07,0.07,15.77,0.1,0.16,14.82,0.06,0.07,11.05,0.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3861,3862,296.3708,-14.905370000000001,16.32,0.05,-0.13,16.16,0.08,-0.34,16.24,0.13,-9999.0,16.12,0.15,-9999.0,12.51,-9999.0,0.359208352362424,296.370697,-14.905363000000001,16.915,0.02,16.439,0.018000000000000002,16.410999999999998,0.024,1,1,6
3871,3872,296.35431,-14.812579999999999,16.37,0.06,0.07,16.17,0.05,0.08,15.74,0.07,-0.65,15.86,0.12,-0.08,12.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3874,3875,296.26576,-14.93873,16.64,0.05,-0.13,16.17,0.05,-0.23,15.94,0.06,-0.43,15.08,0.07,-0.09,11.61,0.13,0.378569337031132,296.265656,-14.938760999999998,17.373,0.032,17.37,0.045,17.142,0.047,1,1,6
3891,3892,296.44287,-14.88075,16.83,0.1,0.22,16.17,0.07,0.15,15.66,0.08,0.19,14.94,0.18,-0.17,10.66,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3894,3895,296.23523,-14.8723,16.4,0.03,0.03,16.17,0.08,-0.27,16.66,0.15,-0.14,15.75,0.1,-9999.0,12.41,-9999.0,0.32404831241071,296.235138,-14.872285999999999,16.69,0.019,16.351,0.019,16.297,0.023,1,1,6
3898,3899,296.19602000000003,-14.74968,16.58,0.07,0.46,16.17,0.08,0.35,15.97,0.07,0.39,15.07,0.14,0.56,11.34,0.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3919,3920,296.11017000000004,-14.88824,16.43,0.07,0.13,16.18,0.07,0.0,16.31,0.08,-0.21,16.53,0.19,-9999.0,11.61,0.09,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3923,3924,296.18129,-14.701939999999999,16.54,0.05,0.0,16.18,0.07,0.02,15.69,0.08,-0.25,15.66,0.08,0.27,10.93,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3925,3926,296.28763,-14.71618,16.15,0.04,-0.05,16.18,0.06,-0.08,16.2,0.09,-0.24,16.57,0.19,0.5,12.95,-9999.0,0.16287441206652897,296.287598,-14.716213,16.677,0.018000000000000002,16.337,0.015,16.297,0.021,1,1,6
3929,3930,296.2394,-14.860999999999999,16.18,0.1,0.19,16.18,0.1,0.03,16.32,0.08,-0.3,16.52,0.19,0.46,12.43,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
3942,3943,296.11142,-14.82665,16.51,0.08,0.12,16.19,0.05,-0.11,15.92,0.08,-0.31,15.81,0.14,-9999.0,12.58,0.22,0.224165828595898,296.111359,-14.826670000000002,16.809,0.021,16.448,0.021,16.342,0.025,1,1,6
3952,3953,296.11782,-14.714820000000001,16.37,0.06,0.83,16.19,0.06,0.71,15.62,0.08,0.47,15.92,0.14,0.61,10.88,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4008,4009,296.22649,-14.83741,16.59,0.07,0.73,16.21,0.08,0.59,16.35,0.14,0.76,15.59,0.1,0.31,12.73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4009,4010,296.14499,-14.749379999999999,16.75,0.12,0.74,16.21,0.09,0.17,15.88,0.1,-0.36,15.27,0.09,-0.82,12.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4014,4015,296.28216000000003,-14.87587,16.9,0.05,0.12,16.21,0.06,0.1,15.57,0.07,0.15,14.98,0.05,-0.58,11.25,0.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4022,4023,296.09233,-14.773829999999998,16.3,0.07,0.54,16.21,0.04,0.41,15.91,0.11,0.53,16.26,0.19,1.32,13.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4025,4026,296.41213999999997,-14.715129999999998,16.6,0.04,0.02,16.21,0.06,-0.13,15.95,0.12,-0.56,15.23,0.13,0.13,12.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4026,4027,296.12518,-14.70229,16.31,0.03,0.1,16.21,0.06,-0.01,15.96,0.07,-0.69,16.57,0.23,-9999.0,12.76,-9999.0,0.19672092142251604,296.12515299999995,-14.702242000000002,16.750999999999998,0.019,16.367,0.015,16.338,0.022000000000000002,1,1,6
4029,4030,296.38954,-14.63226,16.53,0.08,0.05,16.21,0.04,0.03,16.01,0.15,-0.35,15.92,0.15,-0.15,11.16,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4037,4038,296.28657999999996,-14.65913,17.01,0.04,-0.12,16.22,0.05,-0.09,15.97,0.09,-0.83,15.34,0.11,-9999.0,11.07,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4041,4042,296.38264,-14.770389999999999,16.53,0.04,1.15,16.22,0.09,0.75,15.97,0.09,0.55,15.59,0.1,0.13,12.38,-9999.0,0.251048137457679,296.382568,-14.770385999999998,-9999.0,-9999.0,17.009,0.027999999999999997,16.78,0.033,-9999,-9999,6
4057,4058,296.25381,-14.69329,16.41,0.05,0.2,16.22,0.04,0.05,16.24,0.08,0.41,16.43,0.16,0.39,11.94,0.22,0.11567765122699801,296.253784,-14.693270000000002,16.843,0.02,16.417,0.016,16.351,0.022000000000000002,1,1,6
4059,4060,296.4328,-14.865120000000001,16.71,0.07,0.2,16.22,0.07,0.15,16.11,0.1,0.27,15.0,0.06,0.6,10.93,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4074,4075,296.13306,-14.7543,16.36,0.08,0.2,16.23,0.03,0.05,16.32,0.11,-0.5,16.52,0.19,0.74,11.57,0.18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4084,4085,296.23857999999996,-14.74319,16.18,0.05,0.15,16.23,0.08,0.26,15.96,0.07,0.11,16.37,0.14,0.52,12.55,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4087,4088,296.16501,-14.77646,16.66,0.05,0.05,16.23,0.05,-0.07,15.79,0.12,-0.09,15.64,0.1,-0.08,11.42,0.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4094,4095,296.24361,-14.71972,16.14,0.04,0.12,16.23,0.05,0.07,16.17,0.06,-0.36,16.91,0.28,-9999.0,12.41,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4096,4097,296.36274,-14.64626,17.09,0.05,0.35,16.23,0.06,0.11,15.87,0.15,-0.67,15.51,0.11,-0.09,10.72,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4101,4102,296.12206000000003,-14.695039999999999,16.32,0.08,-0.02,16.23,0.05,-0.05,16.12,0.09,-0.3,16.17,0.19,-9999.0,12.94,-9999.0,0.178504250267625,296.122009,-14.695045,16.809,0.02,16.401,0.016,16.387999999999998,0.022000000000000002,1,1,6
4106,4107,296.35919,-14.64981,16.37,0.06,-0.06,16.23,0.09,-0.16,15.82,0.11,-0.56,15.99,0.11,-9999.0,12.65,-9999.0,0.257276401834225,296.359131,-14.649853,16.788,0.019,16.497,0.02,16.436,0.023,1,1,6
4108,4109,296.22677000000004,-14.84281,16.43,0.05,0.53,16.23,0.07,0.32,16.55,0.13,0.4,16.52,0.14,0.92,11.86,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4109,4110,296.39801,-14.67825,16.3,0.07,-0.11,16.23,0.07,-0.09,16.01,0.08,-0.19,16.14,0.12,-9999.0,12.3,-9999.0,0.259555108513202,296.39797999999996,-14.678184,16.781,0.019,16.459,0.02,16.417,0.022000000000000002,1,1,6
4115,4116,296.10427000000004,-14.742120000000002,16.51,0.11,1.07,16.24,0.12,0.76,16.22,0.08,1.19,15.8,0.19,1.29,11.76,0.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4116,4117,296.19603,-14.683979999999998,16.64,0.06,0.51,16.24,0.03,0.32,15.71,0.08,-0.38,15.84,0.1,0.35,11.91,0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4119,4120,296.25911,-14.907729999999999,16.32,0.04,0.05,16.24,0.03,-0.11,16.11,0.06,0.16,16.46,0.18,0.36,12.39,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4121,4122,296.30922999999996,-14.808589999999999,16.48,0.05,0.04,16.24,0.05,0.01,16.24,0.09,0.24,15.83,0.13,-9999.0,12.2,0.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4130,4131,296.24872,-14.6697,16.25,0.03,0.0,16.24,0.05,-0.05,15.6,0.08,-0.69,16.37,0.23,-9999.0,12.19,0.23,0.23997324790657998,296.248657,-14.669673000000001,16.755,0.019,16.354,0.015,16.337,0.022000000000000002,1,1,6
4143,4144,296.30404,-14.935220000000001,16.52,0.13,1.7,16.24,0.08,1.49,16.08,0.15,1.25,14.89,0.14,-9999.0,11.37,0.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4145,4146,296.35166,-14.631160000000001,16.24,0.08,-0.01,16.25,0.07,-0.08,16.11,0.14,-0.42,16.69,0.26,0.64,12.28,-9999.0,0.237342984372488,296.35159300000004,-14.631172,16.695999999999998,0.018000000000000002,16.312,0.017,16.214000000000002,0.019,1,1,6
4155,4156,296.2809,-14.90965,16.38,0.08,0.06,16.25,0.05,0.05,15.82,0.1,-0.04,15.82,0.15,-9999.0,11.71,0.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4158,4159,296.39204,-14.788520000000002,16.57,0.05,0.27,16.25,0.07,0.11,16.2,0.09,0.32,15.92,0.24,0.14,12.02,0.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4165,4166,296.20002,-14.838970000000002,16.37,0.04,-0.08,16.25,0.06,-0.17,16.28,0.12,0.15,17.01,0.29,-9999.0,12.42,-9999.0,0.24463399973608702,296.199951,-14.838982999999999,16.812,0.021,16.512999999999998,0.022000000000000002,16.496,0.027999999999999997,1,1,6
4167,4168,296.09501,-14.798820000000001,16.7,0.04,0.06,16.25,0.05,0.02,16.28,0.11,0.01,15.25,0.09,-0.27,10.65,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4168,4169,296.22221,-14.867479999999999,17.06,0.07,0.71,16.25,0.09,0.34,16.0,0.06,0.27,15.54,0.09,-0.23,12.47,0.26,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4180,4181,296.18037999999996,-14.757439999999999,16.67,0.1,2.17,16.25,0.16,2.23,13.4,0.01,-9999.0,15.79,0.26,2.91,11.04,0.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4187,4188,296.22552,-14.834589999999999,16.25,0.05,0.32,16.26,0.09,0.4,15.99,0.09,0.11,16.16,0.1,-9999.0,12.26,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4190,4191,296.37108,-14.77875,16.51,0.08,1.31,16.26,0.1,1.11,16.52,0.08,1.87,15.92,0.25,1.8,12.19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4192,4193,296.28407999999996,-14.81688,16.29,0.06,-0.02,16.26,0.06,-0.04,16.23,0.1,-0.17,16.22,0.19,-9999.0,12.21,-9999.0,0.18616897100559499,296.284027,-14.816873000000001,16.816,0.021,16.71,0.027000000000000003,16.750999999999998,0.034,1,1,6
4213,4214,296.25677,-14.85503,16.46,0.05,0.03,16.26,0.05,0.03,16.45,0.11,-0.27,16.31,0.18,-0.01,12.83,0.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4234,4235,296.12447000000003,-14.81559,16.67,0.05,0.11,16.27,0.06,0.1,15.72,0.08,-0.14,14.91,0.06,0.32,12.72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4239,4240,296.17557,-14.6672,16.62,0.04,0.18,16.27,0.14,0.53,15.19,0.07,-0.09,14.92,0.03,-0.16,10.23,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4245,4246,296.43467999999996,-14.832379999999999,16.55,0.04,0.23,16.27,0.06,0.08,15.58,0.1,0.02,15.67,0.14,0.44,12.35,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4253,4254,296.21039,-14.85711,16.29,0.07,0.56,16.27,0.08,0.58,15.98,0.1,0.38,16.14,0.15,0.43,12.51,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4259,4260,296.16399,-14.79124,16.28,0.06,0.11,16.27,0.09,0.12,16.22,0.11,0.28,16.62,0.22,-9999.0,12.01,0.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
4269,4270,296.36696,-14.79545,16.48,0.07,0.46,16.28,0.07,0.5,16.25,0.09,0.35,15.54,0.1,0.34,12.27,0.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,6
