ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
1860,1,296.26611,-14.88924,15.36,0.04,15.94,0.011,0.58,0.041484937
1868,1,296.21277,-14.75637,15.44,0.06,15.951,0.012,0.511,0.061188234
1869,1,296.34621,-14.63959,15.45,0.05,15.907,0.01,0.457,0.050990195
1877,1,296.41277,-14.8461,15.46,0.04,15.981,0.011,0.521,0.041484937
1879,1,296.30459,-14.77975,15.4,0.06,16.014,0.012,0.614,0.061188234
1882,1,296.31533,-14.87199,15.43,0.04,15.805,0.01,0.375,0.041231056
1887,1,296.3227,-14.87279,15.42,0.05,16.023,0.011,0.603,0.051195703
1889,1,296.19911,-14.71087,15.51,0.05,16.019,0.011,0.509,0.051195703
1894,1,296.23885,-14.78047,15.49,0.06,15.745,0.01,0.255,0.060827625
1901,1,296.12285,-14.66675,15.43,0.06,15.88,0.01,0.45,0.060827625
1902,1,296.04983,-14.83012,15.78,0.08,16.06,0.014,0.28,0.081215762
1912,1,296.22974,-14.84818,15.37,0.07,15.792,0.01,0.422,0.070710678
1915,1,296.35056,-14.71823,15.4,0.05,15.863,0.01,0.463,0.050990195
1923,1,296.24575,-14.7527,15.43,0.04,16.126,0.013,0.696,0.042059482
1924,1,296.18461,-14.73623,15.36,0.05,15.998,0.012,0.638,0.051419841
1928,1,296.12582,-14.92816,15.47,0.03,16.107,0.013,0.637,0.032695565
1932,1,296.37814,-14.62719,15.45,0.08,15.711,0.009,0.261,0.080504658
1938,1,296.13246,-14.87397,15.51,0.04,16.148,0.013,0.638,0.042059482
1944,1,296.1355,-14.76624,15.44,0.04,15.858,0.011,0.418,0.041484937
1950,1,296.07589,-14.94933,15.57,0.09,15.971,0.011,0.401,0.09066973
1956,1,296.16734,-14.88269,15.41,0.06,15.745,0.01,0.335,0.060827625
1961,1,296.12232,-14.95111,15.34,0.04,15.763,0.01,0.423,0.041231056
1962,1,296.06457,-14.79639,15.39,0.04,15.854,0.012,0.464,0.041761226
1964,1,296.26168,-14.74829,15.37,0.05,16.094,0.013,0.724,0.051662365
1966,1,296.41803,-14.85085,15.4,0.04,15.895,0.01,0.495,0.041231056
1971,1,296.21353,-14.72642,15.46,0.04,16.101,0.013,0.641,0.042059482
1977,1,296.14093,-14.88873,15.38,0.06,15.942,0.012,0.562,0.061188234
1978,1,296.16677,-14.7892,15.43,0.03,15.936,0.011,0.506,0.031953091
1982,1,296.24365,-14.77463,15.45,0.04,16.193,0.013,0.743,0.042059482
2003,1,296.28032,-14.89945,15.46,0.04,16.07,0.012,0.61,0.041761226
2004,1,296.18263,-14.79187,15.55,0.06,15.93,0.011,0.38,0.061
2012,1,296.20987,-14.66279,15.65,0.07,15.941,0.011,0.291,0.070859015
2018,1,296.08579,-14.813,15.36,0.07,16.071,0.014,0.711,0.071386273
2023,1,296.43032,-14.91573,15.6,0.07,16.127,0.012,0.527,0.071021124
2030,1,296.13705,-14.88273,15.34,0.03,16.022,0.012,0.682,0.032310989
2033,1,296.36707,-14.71719,15.54,0.09,16.121,0.012,0.581,0.090796476
2038,1,296.31217,-14.71394,15.58,0.05,16.036,0.011,0.456,0.051195703
2041,1,296.35258,-14.756,15.48,0.07,16.064,0.011,0.584,0.070859015
2048,1,296.24941,-14.67668,15.34,0.1,15.611,0.009,0.271,0.100404183
2050,1,296.27865,-14.89286,15.43,0.06,15.839,0.011,0.409,0.061
2053,1,296.31059,-14.65952,15.38,0.06,15.877,0.01,0.497,0.060827625
2058,1,296.16348,-14.65494,15.58,0.14,16.149,0.012,0.569,0.140513345
2060,1,296.31901,-14.69081,15.49,0.03,16.04,0.011,0.55,0.031953091
2067,1,296.11596,-14.82004,15.51,0.04,15.931,0.011,0.421,0.041484937
2074,1,296.25577,-14.69007,15.46,0.07,15.996,0.011,0.536,0.070859015
2076,1,296.20082,-14.70931,15.55,0.04,16.039,0.011,0.489,0.041484937
2077,1,296.2976,-14.83898,15.42,0.05,15.957,0.011,0.537,0.051195703
2080,1,296.17759,-14.88737,15.43,0.04,15.83,0.011,0.4,0.041484937
2081,1,296.24532,-14.80813,15.49,0.06,15.845,0.011,0.355,0.061
2082,1,296.1157,-14.74383,15.35,0.06,15.975,0.012,0.625,0.061188234
2086,1,296.28263,-14.85334,15.38,0.08,15.914,0.011,0.534,0.080752709
2092,1,296.06727,-14.93056,15.56,0.05,16.268,0.016,0.708,0.052497619
2094,1,296.25272,-14.85401,15.61,0.04,15.92,0.011,0.31,0.041484937
2102,1,296.21427,-14.95128,15.43,0.06,15.74,0.01,0.31,0.060827625
2103,1,296.10373,-14.84382,15.49,0.04,16.048,0.012,0.558,0.041761226
2112,1,296.38455,-14.8838,15.6,0.06,16.101,0.011,0.501,0.061
2113,1,296.39911,-14.89372,15.59,0.05,16.172,0.012,0.582,0.051419841
2114,1,296.35154,-14.85995,15.43,0.03,15.843,0.01,0.413,0.031622777
2123,1,296.35304,-14.66571,15.49,0.07,16.176,0.012,0.686,0.071021124
2124,1,296.09727,-14.88801,15.47,0.05,15.707,0.01,0.237,0.050990195
2125,1,296.2133,-14.68373,15.53,0.07,16.006,0.011,0.476,0.070859015
2127,1,296.26028,-14.89405,15.53,0.04,15.957,0.012,0.427,0.041761226
2128,1,296.13269,-14.91413,15.53,0.05,15.874,0.011,0.344,0.051195703
2134,1,296.16992,-14.95179,15.38,0.05,15.745,0.01,0.365,0.050990195
2135,1,296.2612,-14.83641,15.47,0.05,15.922,0.011,0.452,0.051195703
2136,1,296.12009,-14.68037,15.92,0.11,16.17,0.012,0.25,0.11065261
2143,1,296.17769,-14.79219,15.39,0.06,15.839,0.011,0.449,0.061
2144,1,296.3085,-14.88235,15.65,0.05,15.943,0.011,0.293,0.051195703
2146,1,296.1206,-14.95823,15.5,0.05,15.806,0.011,0.306,0.051195703
2148,1,296.37473,-14.82224,15.52,0.04,16.095,0.011,0.575,0.041484937
2153,1,296.12976,-14.72115,15.65,0.05,16.113,0.012,0.463,0.051419841
2159,1,296.23723,-14.67619,15.57,0.05,16.086,0.012,0.516,0.051419841
2161,1,296.17373,-14.75722,15.53,0.04,16.182,0.013,0.652,0.042059482
2167,1,296.22534,-14.81,15.39,0.07,16.025,0.012,0.635,0.071021124
2174,1,296.40571,-14.81246,15.53,0.06,16.182,0.012,0.652,0.061188234
2179,1,296.36654,-14.7104,15.59,0.08,16.044,0.011,0.454,0.080752709
2187,1,296.25122,-14.80401,15.53,0.04,15.867,0.011,0.337,0.041484937
2196,1,296.30262,-14.93696,15.46,0.05,16.171,0.013,0.711,0.051662365
2198,1,296.4386,-14.90158,15.69,0.09,16.072,0.011,0.382,0.09066973
2203,1,296.16029,-14.68812,15.54,0.05,16.097,0.012,0.557,0.051419841
2204,1,296.10181,-14.85041,15.42,0.09,15.907,0.011,0.487,0.09066973
2207,1,296.23961,-14.73133,15.66,0.05,16.105,0.013,0.445,0.051662365
2208,1,296.10991,-14.77453,15.58,0.05,16.189,0.014,0.609,0.05192302
2215,1,296.1034,-14.70899,15.61,0.07,16.265,0.013,0.655,0.07119691
2225,1,296.2161,-14.9356,15.54,0.04,15.903,0.011,0.363,0.041484937
2230,1,296.19825,-14.84365,15.59,0.05,16.175,0.013,0.585,0.051662365
2231,1,296.40342,-14.78836,15.66,0.05,16.127,0.012,0.467,0.051419841
2232,1,296.23414,-14.75092,15.61,0.04,15.783,0.01,0.173,0.041231056
2234,1,296.25248,-14.76233,15.7,0.08,16.256,0.014,0.556,0.081215762
2238,1,296.14083,-14.7349,15.65,0.05,16.208,0.014,0.558,0.05192302
2242,1,296.28643,-14.64497,15.57,0.07,16.065,0.012,0.495,0.071021124
2243,1,296.25632,-14.67907,15.63,0.06,16.174,0.012,0.544,0.061188234
2244,1,296.12056,-14.70692,15.65,0.06,16.089,0.012,0.439,0.061188234
2245,1,296.15408,-14.73392,15.57,0.07,16.265,0.014,0.695,0.071386273
2256,1,296.11502,-14.81315,15.63,0.07,16.02,0.012,0.39,0.071021124
2257,1,296.25593,-14.73234,15.67,0.03,15.984,0.012,0.314,0.032310989
2260,1,296.36394,-14.8672,15.53,0.04,16.252,0.013,0.722,0.042059482
2262,1,296.13396,-14.94855,15.53,0.04,16.028,0.012,0.498,0.041761226
2264,1,296.32733,-14.89439,15.54,0.07,16.193,0.012,0.653,0.071021124
2266,1,296.10641,-14.89031,15.52,0.07,16.152,0.013,0.632,0.07119691
2268,1,296.36219,-14.70421,15.63,0.07,16.146,0.012,0.516,0.071021124
2270,1,296.18781,-14.70307,15.56,0.05,15.999,0.011,0.439,0.051195703
2275,1,296.16848,-14.83271,15.57,0.05,16.068,0.013,0.498,0.051662365
2276,1,296.11868,-14.82705,15.6,0.08,16.07,0.013,0.47,0.081049368
2293,1,296.14263,-14.78209,15.56,0.04,16.233,0.014,0.673,0.04237924
2301,1,296.38921,-14.71709,15.66,0.05,16.253,0.013,0.593,0.051662365
2302,1,296.2227,-14.88074,15.39,0.03,15.784,0.01,0.394,0.031622777
2308,1,296.32176,-14.85284,15.62,0.06,16.016,0.011,0.396,0.061
2309,1,296.17137,-14.78977,15.75,0.05,16.158,0.013,0.408,0.051662365
2310,1,296.21095,-14.73996,15.71,0.06,16.363,0.015,0.653,0.061846584
2312,1,296.21861,-14.76807,15.77,0.04,16.221,0.014,0.451,0.04237924
2313,1,296.14334,-14.76307,15.62,0.05,16.088,0.013,0.468,0.051662365
2317,1,296.09481,-14.8431,15.61,0.05,16.07,0.013,0.46,0.051662365
2319,1,296.19859,-14.76926,15.66,0.04,16.215,0.014,0.555,0.04237924
2323,1,296.38249,-14.69385,15.61,0.05,16.031,0.011,0.421,0.051195703
2330,1,296.38074,-14.77722,15.68,0.05,16.38,0.014,0.7,0.05192302
2333,1,296.13183,-14.83601,15.6,0.03,16.162,0.013,0.562,0.032695565
2340,1,296.17597,-14.83218,15.57,0.03,16.188,0.014,0.618,0.033105891
2342,1,296.1903,-14.72984,15.6,0.04,16.226,0.014,0.626,0.04237924
2345,1,296.33443,-14.73951,15.63,0.06,16.17,0.012,0.54,0.061188234
2351,1,296.11886,-14.76898,15.78,0.04,16.385,0.015,0.605,0.042720019
2353,1,296.36207,-14.91082,15.57,0.07,16.22,0.012,0.65,0.071021124
2357,1,296.05796,-14.7815,15.54,0.11,16.092,0.014,0.552,0.11088733
2362,1,296.19451,-14.82857,15.62,0.04,16.269,0.014,0.649,0.04237924
2371,1,296.17767,-14.94493,15.57,0.07,15.918,0.011,0.348,0.070859015
2374,1,296.26984,-14.81676,15.68,0.03,16.128,0.013,0.448,0.032695565
2378,1,296.37126,-14.90153,15.74,0.03,16.107,0.012,0.367,0.032310989
2384,1,296.07001,-14.8292,15.55,0.03,15.927,0.013,0.377,0.032695565
2400,1,296.15676,-14.90152,15.62,0.06,16.142,0.013,0.522,0.061392182
2401,1,296.05643,-14.8473,15.62,0.03,16.299,0.016,0.679,0.034
2410,1,296.37082,-14.85963,15.76,0.05,16.262,0.013,0.502,0.051662365
2414,1,296.16299,-14.76738,15.48,0.04,16.119,0.013,0.639,0.042059482
2426,1,296.42084,-14.78443,15.7,0.06,15.918,0.01,0.218,0.060827625
2435,1,296.06622,-14.86412,15.34,0.04,15.855,0.012,0.515,0.041761226
2436,1,296.29923,-14.90966,15.48,0.03,15.985,0.012,0.505,0.032310989
2437,1,296.06073,-14.76754,15.61,0.09,15.975,0.013,0.365,0.090934042
2438,1,296.15135,-14.7454,15.72,0.03,16.166,0.013,0.446,0.032695565
2459,1,296.3362,-14.8923,15.62,0.07,16.073,0.011,0.453,0.070859015
2464,1,296.32564,-14.72473,15.83,0.04,16.268,0.013,0.438,0.042059482
2470,1,296.27509,-14.78237,15.61,0.04,16.036,0.012,0.426,0.041761226
2473,1,296.44257,-14.8616,15.86,0.1,16.294,0.013,0.434,0.10084146
2475,1,296.12318,-14.72469,15.91,0.06,16.157,0.012,0.247,0.061188234
2477,1,296.24338,-14.68154,15.74,0.08,16.154,0.012,0.414,0.080894994
2479,1,296.23314,-14.81352,15.7,0.04,16.124,0.013,0.424,0.042059482
2480,1,296.07232,-14.8302,15.65,0.05,16.359,0.017,0.709,0.052810984
2485,1,296.26129,-14.82135,15.77,0.05,16.152,0.013,0.382,0.051662365
2495,1,296.10402,-14.9065,15.66,0.07,16.074,0.013,0.414,0.07119691
2505,1,296.08856,-14.94463,15.87,0.07,16.116,0.013,0.246,0.07119691
2506,1,296.08358,-14.96711,15.76,0.08,15.974,0.011,0.214,0.080752709
2511,1,296.04481,-14.74403,15.74,0.06,16.174,0.015,0.434,0.061846584
2514,1,296.22777,-14.82437,15.62,0.06,16.175,0.013,0.555,0.061392182
2516,1,296.12699,-14.75735,15.77,0.05,16.083,0.013,0.313,0.051662365
2518,1,296.40101,-14.66663,15.86,0.11,16.264,0.013,0.404,0.110765518
2519,1,296.33303,-14.8699,15.72,0.07,16.176,0.012,0.456,0.071021124
2521,1,296.09601,-14.91367,15.71,0.05,16.053,0.012,0.343,0.051419841
2525,1,296.35885,-14.73712,15.7,0.05,16.35,0.013,0.65,0.051662365
2530,1,296.44275,-14.91273,15.7,0.05,16.289,0.013,0.589,0.051662365
2540,1,296.34515,-14.7682,15.63,0.05,16.121,0.012,0.491,0.051419841
2541,1,296.1875,-14.87939,15.69,0.07,16.285,0.014,0.595,0.071386273
2542,1,296.11864,-14.74479,15.9,0.06,16.134,0.013,0.234,0.061392182
2544,1,296.28933,-14.88774,15.56,0.06,16.251,0.014,0.691,0.061611687
2550,1,296.24597,-14.69755,15.63,0.03,16.075,0.012,0.445,0.032310989
2557,1,296.35262,-14.70397,15.77,0.05,16.181,0.012,0.411,0.051419841
2561,1,296.33862,-14.74621,15.63,0.05,16.005,0.011,0.375,0.051195703
2563,1,296.11716,-14.88768,15.69,0.07,16.375,0.015,0.685,0.071589105
2565,1,296.14747,-14.94567,15.7,0.05,16.085,0.013,0.385,0.051662365
2573,1,296.26238,-14.77029,15.74,0.03,16.174,0.013,0.434,0.032695565
2577,1,296.25336,-14.7499,15.7,0.05,16.266,0.014,0.566,0.05192302
2578,1,296.04865,-14.7081,15.75,0.11,16.167,0.013,0.417,0.110765518
2587,1,296.36911,-14.79843,15.74,0.04,16.003,0.011,0.263,0.041484937
2590,1,296.11931,-14.70556,15.8,0.05,16.203,0.013,0.403,0.051662365
2591,1,296.06477,-14.91796,15.88,0.07,16.221,0.015,0.341,0.071589105
2594,1,296.39903,-14.7992,15.8,0.06,16.202,0.012,0.402,0.061188234
2605,1,296.10685,-14.7645,15.86,0.04,16.336,0.015,0.476,0.042720019
2606,1,296.30716,-14.71606,15.81,0.05,16.384,0.014,0.574,0.05192302
2612,1,296.16568,-14.72055,15.72,0.05,16.157,0.012,0.437,0.051419841
2616,1,296.09287,-14.8589,15.61,0.06,15.942,0.012,0.332,0.061188234
2626,1,296.07207,-14.95904,15.67,0.06,15.962,0.011,0.292,0.061
2641,1,296.16018,-14.81764,15.73,0.05,16.106,0.013,0.376,0.051662365
2642,1,296.40144,-14.68833,15.77,0.08,16.169,0.012,0.399,0.080894994
2643,1,296.39279,-14.66091,15.76,0.07,16.148,0.012,0.388,0.071021124
2650,1,296.24513,-14.73874,15.93,0.04,16.226,0.014,0.296,0.04237924
2652,1,296.24352,-14.66754,15.54,0.09,16.214,0.013,0.674,0.090934042
2675,1,296.1376,-14.76784,15.77,0.07,16.26,0.014,0.49,0.071386273
2683,1,296.35351,-14.77498,15.86,0.07,16.303,0.013,0.443,0.07119691
2684,1,296.08506,-14.77139,15.74,0.05,16.284,0.016,0.544,0.052497619
2695,1,296.34838,-14.79512,15.77,0.04,16.307,0.013,0.537,0.042059482
2697,1,296.35139,-14.76815,15.86,0.06,16.258,0.013,0.398,0.061392182
2705,1,296.18132,-14.77724,15.76,0.06,16.299,0.015,0.539,0.061846584
2707,1,296.044,-14.74578,15.92,0.06,16.207,0.015,0.287,0.061846584
2711,1,296.37872,-14.84376,15.83,0.07,16.341,0.013,0.511,0.07119691
2731,1,296.18327,-14.75809,15.76,0.04,16.261,0.014,0.501,0.04237924
2734,1,296.05509,-14.85535,15.72,0.09,16.183,0.015,0.463,0.091241438
2740,1,296.22957,-14.66634,15.82,0.07,16.37,0.014,0.55,0.071386273
2743,1,296.10492,-14.68254,15.92,0.11,16.344,0.014,0.424,0.11088733
2746,1,296.35221,-14.80128,15.9,0.04,16.493,0.015,0.593,0.042720019
2747,1,296.25519,-14.72902,15.77,0.05,16.092,0.013,0.322,0.051662365
2754,1,296.1843,-14.95733,15.92,0.05,16.417,0.016,0.497,0.052497619
2757,1,296.03436,-14.72063,15.77,0.04,16.284,0.015,0.514,0.042720019
2759,1,296.16443,-14.90953,15.71,0.05,16.03,0.012,0.32,0.051419841
2769,1,296.15761,-14.88477,15.8,0.03,16.177,0.013,0.377,0.032695565
2780,1,296.24665,-14.89459,15.75,0.04,16.428,0.016,0.678,0.043081318
2789,1,296.21484,-14.87832,15.79,0.04,16.436,0.016,0.646,0.043081318
2790,1,296.29651,-14.81189,15.85,0.04,16.303,0.014,0.453,0.04237924
2798,1,296.26546,-14.84649,15.8,0.04,16.23,0.014,0.43,0.04237924
2801,1,296.24562,-14.92108,15.75,0.04,16.286,0.014,0.536,0.04237924
2804,1,296.26255,-14.77232,15.76,0.06,16.413,0.016,0.653,0.062096699
2806,1,296.37742,-14.77028,15.73,0.05,16.138,0.012,0.408,0.051419841
2817,1,296.11844,-14.71486,15.8,0.05,16.221,0.013,0.421,0.051662365
2822,1,296.27875,-14.78885,15.86,0.05,16.457,0.016,0.597,0.052497619
2828,1,296.30155,-14.92279,15.79,0.06,16.469,0.016,0.679,0.062096699
2849,1,296.22102,-14.85382,15.88,0.06,16.335,0.015,0.455,0.061846584
2857,1,296.1126,-14.72872,15.87,0.03,16.209,0.014,0.339,0.033105891
2867,1,296.20954,-14.85466,15.8,0.03,16.249,0.014,0.449,0.033105891
2872,1,296.05106,-14.84307,15.88,0.06,16.183,0.015,0.303,0.061846584
2874,1,296.12374,-14.93578,15.78,0.06,16.053,0.012,0.273,0.061188234
2882,1,296.11188,-14.85215,15.75,0.04,16.089,0.013,0.339,0.042059482
2886,1,296.09594,-14.82376,15.8,0.05,16.169,0.013,0.369,0.051662365
2897,1,296.04173,-14.7619,15.82,0.03,16.155,0.015,0.335,0.03354102
2902,1,296.12082,-14.75528,15.89,0.04,16.188,0.013,0.298,0.042059482
2904,1,296.40015,-14.8983,15.75,0.05,16.429,0.014,0.679,0.05192302
2913,1,296.37911,-14.65176,15.89,0.07,16.532,0.016,0.642,0.071805292
2915,1,296.27327,-14.84671,15.87,0.03,16.516,0.017,0.646,0.034481879
2929,1,296.21483,-14.70099,15.91,0.05,16.525,0.016,0.615,0.052497619
2930,1,296.08301,-14.9133,15.74,0.06,16.16,0.015,0.42,0.061846584
2938,1,296.1512,-14.92569,15.5,0.06,15.943,0.011,0.443,0.061
2940,1,296.3813,-14.85306,15.9,0.05,16.438,0.014,0.538,0.05192302
2944,1,296.29827,-14.93452,15.55,0.04,16.198,0.013,0.648,0.042059482
2945,1,296.3633,-14.73804,15.86,0.03,16.407,0.014,0.547,0.033105891
2956,1,296.31082,-14.79499,15.87,0.04,16.341,0.015,0.471,0.042720019
2957,1,296.10636,-14.80983,15.82,0.05,16.485,0.017,0.665,0.052810984
2962,1,296.20944,-14.89536,15.79,0.05,16.222,0.014,0.432,0.05192302
2963,1,296.30355,-14.74088,15.93,0.05,16.521,0.017,0.591,0.052810984
2965,1,296.15442,-14.7124,15.89,0.03,16.46,0.015,0.57,0.03354102
2976,1,296.37721,-14.73793,15.77,0.07,16.357,0.013,0.587,0.07119691
2988,1,296.31555,-14.92321,15.93,0.04,16.392,0.015,0.462,0.042720019
2994,1,296.09721,-14.94164,15.84,0.07,16.177,0.013,0.337,0.07119691
2999,1,296.3304,-14.88957,15.87,0.03,16.401,0.014,0.531,0.033105891
3004,1,296.29174,-14.81376,15.92,0.03,16.282,0.014,0.362,0.033105891
3006,1,296.3464,-14.91856,15.64,0.06,16.236,0.013,0.596,0.061392182
3016,1,296.33081,-14.87799,15.71,0.05,16.215,0.012,0.505,0.051419841
3018,1,296.1632,-14.86555,15.85,0.05,16.525,0.017,0.675,0.052810984
3023,1,296.18346,-14.74705,15.93,0.07,16.02,0.012,0.09,0.071021124
3024,1,296.07637,-14.83239,15.89,0.06,16.41,0.018,0.52,0.062641839
3035,1,296.41742,-14.89506,15.75,0.05,16.233,0.012,0.483,0.051419841
3038,1,296.26359,-14.9382,15.69,0.03,16.18,0.013,0.49,0.032695565
3052,1,296.39315,-14.71592,15.89,0.06,16.318,0.014,0.428,0.061611687
3077,1,296.1266,-14.746,15.91,0.04,16.251,0.014,0.341,0.04237924
3089,1,296.30683,-14.82053,15.9,0.03,16.418,0.016,0.518,0.034
3096,1,296.24165,-14.68278,15.9,0.07,16.481,0.015,0.581,0.071589105
3098,1,296.06656,-14.83501,15.93,0.06,16.392,0.017,0.462,0.062361847
3109,1,296.33863,-14.7154,15.93,0.07,16.468,0.015,0.538,0.071589105
3127,1,296.06877,-14.87397,15.79,0.04,16.225,0.016,0.435,0.043081318
3137,1,296.25543,-14.90707,15.9,0.06,16.373,0.015,0.473,0.061846584
3175,1,296.13139,-14.87442,15.85,0.04,16.491,0.017,0.641,0.043462628
3189,1,296.27842,-14.81401,15.93,0.07,16.583,0.018,0.653,0.072277244
3198,1,296.28415,-14.839,15.8,0.06,16.265,0.014,0.465,0.061611687
3212,1,296.25671,-14.91121,15.92,0.05,16.061,0.012,0.141,0.051419841
3214,1,296.06579,-14.93546,15.9,0.05,16.444,0.018,0.544,0.053141321
3222,1,296.14054,-14.72438,15.93,0.09,16.217,0.013,0.287,0.090934042
3235,1,296.24443,-14.79526,15.86,0.04,16.353,0.015,0.493,0.042720019
3258,1,296.16562,-14.86418,15.92,0.02,16.541,0.017,0.621,0.026248809
3282,1,296.04613,-14.80194,15.93,0.06,16.48,0.019,0.55,0.062936476
3300,1,296.38994,-14.85012,15.88,0.03,16.471,0.014,0.591,0.033105891
3333,1,296.34668,-14.86991,15.91,0.06,16.261,0.013,0.351,0.061392182
3340,1,296.38814,-14.9074,15.8,0.02,16.424,0.014,0.624,0.024413111
3373,1,296.18766,-14.93366,15.91,0.06,16.531,0.017,0.621,0.062361847
3428,1,296.42007,-14.77957,15.93,0.1,16.586,0.016,0.656,0.101271911
3581,1,296.33828,-14.9331,15.64,0.05,16.205,0.012,0.565,0.051419841
3856,1,296.04446,-14.68711,15.9,0.11,16.408,0.016,0.508,0.111157546
3896,1,296.17409,-14.65384,15.88,0.1,16.539,0.016,0.659,0.101271911
4149,1,296.24706,-14.93172,15.63,0.06,16.218,0.014,0.588,0.061611687
4930,1,296.39934,-14.64116,15.84,0.08,16.202,0.012,0.362,0.080894994
46,1,296.32462,-14.76248,13.21,0.14,12.424,0.002,-0.786,0.140014285
53,1,296.38939,-14.87467,13.26,0.11,12.6,0.002,-0.66,0.11001818
66,1,296.22735,-14.85768,13.59,0.13,13.257,0.003,-0.333,0.130034611
103,1,296.19068,-14.87268,13.36,0.1,13.682,0.003,0.322,0.10004499
111,1,296.17192,-14.9269,13.11,0.07,13.733,0.003,0.623,0.070064256
124,1,296.33341,-14.65482,13.35,0.07,13.483,0.002,0.133,0.070028566
126,1,296.4175,-14.78418,13.09,0.07,13.944,0.004,0.854,0.070114193
135,1,296.12728,-14.87978,13.03,0.06,13.228,0.003,0.198,0.060074953
146,1,296.19971,-14.90522,13.01,0.07,13.348,0.003,0.338,0.070064256
147,1,296.43864,-14.88996,13.11,0.07,13.289,0.003,0.179,0.070064256
150,1,296.20534,-14.93589,13.06,0.06,13.498,0.003,0.438,0.060074953
154,1,296.31736,-14.65804,13.35,0.08,13.388,0.002,0.038,0.080024996
155,1,296.24588,-14.90415,13.02,0.09,13.53,0.003,0.51,0.090049986
157,1,296.11884,-14.84249,13.08,0.07,13.544,0.003,0.464,0.070064256
159,1,296.19461,-14.78725,13.01,0.04,13.569,0.003,0.559,0.040112342
172,1,296.32972,-14.92623,13.02,0.06,13.357,0.003,0.337,0.060074953
176,1,296.40753,-14.89033,13.23,0.04,13.694,0.003,0.464,0.040112342
177,1,296.16735,-14.9056,13.09,0.04,13.465,0.003,0.375,0.040112342
179,1,296.23553,-14.84629,13.14,0.04,13.946,0.004,0.806,0.040199502
181,1,296.22557,-14.86952,13.08,0.08,13.496,0.003,0.416,0.08005623
183,1,296.31567,-14.72938,13.18,0.06,13.505,0.003,0.325,0.060074953
184,1,296.26161,-14.71581,13.23,0.04,13.586,0.003,0.356,0.040112342
185,1,296.30179,-14.78288,13.18,0.06,13.747,0.003,0.567,0.060074953
186,1,296.20653,-14.67403,13.18,0.06,13.565,0.003,0.385,0.060074953
190,1,296.40985,-14.75052,13.19,0.07,13.495,0.003,0.305,0.070064256
191,1,296.03356,-14.70361,13.26,0.1,13.523,0.003,0.263,0.10004499
192,1,296.19774,-14.6597,13.33,0.08,13.57,0.003,0.24,0.08005623
193,1,296.24721,-14.69463,13.13,0.04,13.773,0.003,0.643,0.040112342
195,1,296.30012,-14.71033,13.19,0.05,13.821,0.003,0.631,0.050089919
197,1,296.40063,-14.87922,13.29,0.04,13.838,0.003,0.548,0.040112342
199,1,296.11576,-14.74815,13.21,0.05,13.62,0.003,0.41,0.050089919
200,1,296.38882,-14.79354,13.48,0.04,13.586,0.003,0.106,0.040112342
201,1,296.1635,-14.84707,13.2,0.06,13.583,0.003,0.383,0.060074953
202,1,296.13706,-14.91463,13.22,0.03,13.503,0.003,0.283,0.030149627
204,1,296.11019,-14.88392,13.32,0.04,13.568,0.003,0.248,0.040112342
207,1,296.18557,-14.70642,13.36,0.04,13.882,0.003,0.522,0.040112342
208,1,296.12048,-14.81758,13.24,0.06,13.78,0.003,0.54,0.060074953
213,1,296.19626,-14.7814,13.31,0.05,13.612,0.003,0.302,0.050089919
214,1,296.37221,-14.68648,13.12,0.06,13.53,0.003,0.41,0.060074953
216,1,296.31953,-14.91435,13.24,0.05,13.649,0.003,0.409,0.050089919
219,1,296.09573,-14.78005,13.19,0.07,14.011,0.004,0.821,0.070114193
220,1,296.15201,-14.94864,13.33,0.08,13.623,0.003,0.293,0.08005623
222,1,296.34431,-14.84268,13.4,0.04,13.603,0.003,0.203,0.040112342
223,1,296.20767,-14.7587,13.27,0.05,13.781,0.003,0.511,0.050089919
224,1,296.26949,-14.736,13.33,0.05,13.666,0.003,0.336,0.050089919
225,1,296.33233,-14.83996,13.43,0.03,13.714,0.003,0.284,0.030149627
227,1,296.41454,-14.87259,13.32,0.07,13.676,0.003,0.356,0.070064256
229,1,296.43103,-14.81664,13.41,0.1,13.858,0.003,0.448,0.10004499
231,1,296.19331,-14.87334,13.26,0.08,13.733,0.003,0.473,0.08005623
232,1,296.0956,-14.69531,13.22,0.1,14.063,0.004,0.843,0.100079968
233,1,296.35544,-14.90595,13.08,0.04,13.636,0.003,0.556,0.040112342
235,1,296.11722,-14.77097,13.39,0.07,13.867,0.004,0.477,0.070114193
237,1,296.30445,-14.71568,13.42,0.05,13.671,0.003,0.251,0.050089919
238,1,296.18633,-14.84361,13.31,0.07,13.617,0.003,0.307,0.070064256
240,1,296.25303,-14.87006,13.31,0.04,13.957,0.004,0.647,0.040199502
242,1,296.42704,-14.88821,13.36,0.07,13.829,0.003,0.469,0.070064256
244,1,296.34877,-14.75449,13.33,0.08,13.99,0.004,0.66,0.080099938
245,1,296.4125,-14.84521,13.37,0.06,13.82,0.003,0.45,0.060074953
246,1,296.37153,-14.78017,13.47,0.04,14.177,0.004,0.707,0.040199502
247,1,296.2457,-14.70599,13.39,0.04,13.833,0.003,0.443,0.040112342
